"household_id","province","urban_rural","household_size","income_category","enumeration_area","dwelling_type"
7734,"Free State","Rural",3,"Medium","EA_0051","House"
7735,"North West","Urban",5,"Low","EA_0171","Flat"
7736,"Western Cape","Urban",5,"Medium","EA_0128","Townhouse"
7737,"North West","Urban",4,"Medium","EA_0173","Flat"
7738,"Gauteng","Urban",3,"Medium","EA_0183","House"
7739,"Limpopo","Urban",6,"Medium","EA_0172","Informal"
7740,"Western Cape","Urban",6,"Medium","EA_0346","House"
7741,"Northern Cape","Urban",3,"Low","EA_0283","House"
7742,"Mpumalanga","Rural",2,"High","EA_0135","House"
7743,"Gauteng","Urban",3,"Medium","EA_0500","Informal"
7744,"Western Cape","Rural",4,"Low","EA_0120","House"
7745,"KwaZulu-Natal","Urban",7,"Low","EA_0126","Flat"
7746,"Mpumalanga","Urban",4,"Medium","EA_0473","Informal"
7747,"Western Cape","Urban",6,"Medium","EA_0348","Flat"
7748,"North West","Urban",9,"Low","EA_0034","Flat"
7749,"KwaZulu-Natal","Rural",2,"Low","EA_0404","House"
7750,"Western Cape","Rural",6,"Low","EA_0429","House"
7751,"Western Cape","Urban",2,"Low","EA_0394","Townhouse"
7752,"Western Cape","Urban",4,"High","EA_0226","House"
7753,"KwaZulu-Natal","Urban",5,"Low","EA_0316","Flat"
7754,"Western Cape","Rural",2,"Medium","EA_0423","House"
7755,"Western Cape","Urban",5,"Medium","EA_0023","House"
7756,"KwaZulu-Natal","Urban",3,"Low","EA_0025","Townhouse"
7757,"North West","Rural",2,"Medium","EA_0062","Traditional"
7758,"Gauteng","Urban",5,"Medium","EA_0047","Flat"
7759,"Limpopo","Urban",7,"Low","EA_0159","Flat"
7760,"Western Cape","Urban",3,"Low","EA_0454","Flat"
7761,"Gauteng","Urban",5,"High","EA_0274","House"
7762,"Mpumalanga","Rural",4,"Low","EA_0143","Traditional"
7763,"Gauteng","Urban",4,"Medium","EA_0273","Townhouse"
7764,"Limpopo","Urban",3,"Medium","EA_0059","Townhouse"
7765,"Mpumalanga","Urban",3,"Low","EA_0278","Flat"
7766,"Eastern Cape","Urban",8,"Medium","EA_0336","Informal"
7767,"Eastern Cape","Urban",2,"High","EA_0054","Flat"
7768,"Western Cape","Urban",5,"Medium","EA_0224","House"
7769,"Eastern Cape","Rural",5,"Low","EA_0053","House"
7770,"Limpopo","Rural",4,"Low","EA_0043","House"
7771,"Mpumalanga","Urban",5,"Low","EA_0100","House"
7772,"Western Cape","Rural",3,"Medium","EA_0149","House"
7773,"Western Cape","Rural",3,"Medium","EA_0300","House"
7774,"KwaZulu-Natal","Urban",5,"Low","EA_0212","Townhouse"
7775,"Free State","Urban",2,"Low","EA_0463","Townhouse"
7776,"Limpopo","Urban",7,"Low","EA_0310","House"
7777,"KwaZulu-Natal","Urban",10,"Medium","EA_0340","Flat"
7778,"Gauteng","Rural",6,"Medium","EA_0425","House"
7779,"Western Cape","Urban",3,"Medium","EA_0092","Flat"
7780,"Gauteng","Rural",5,"Medium","EA_0350","House"
7781,"Gauteng","Urban",7,"High","EA_0449","Flat"
7782,"Northern Cape","Urban",6,"Medium","EA_0088","Flat"
7783,"Gauteng","Urban",6,"Low","EA_0245","Flat"
7784,"Eastern Cape","Rural",5,"Low","EA_0033","House"
7785,"Western Cape","Urban",8,"High","EA_0083","Flat"
7786,"KwaZulu-Natal","Rural",4,"Medium","EA_0475","House"
7787,"Mpumalanga","Rural",1,"Low","EA_0465","Informal"
7788,"KwaZulu-Natal","Rural",10,"Low","EA_0151","Informal"
7789,"Gauteng","Urban",3,"Medium","EA_0163","Flat"
7790,"Gauteng","Urban",5,"High","EA_0379","Flat"
7791,"Western Cape","Rural",3,"Medium","EA_0360","House"
7792,"KwaZulu-Natal","Rural",7,"High","EA_0455","House"
7793,"North West","Rural",2,"Low","EA_0468","Traditional"
7794,"Mpumalanga","Rural",5,"Low","EA_0285","Traditional"
7795,"Western Cape","Urban",8,"Medium","EA_0410","House"
7796,"Gauteng","Urban",2,"Low","EA_0377","Informal"
7797,"KwaZulu-Natal","Rural",3,"Medium","EA_0244","Traditional"
7798,"KwaZulu-Natal","Rural",2,"High","EA_0121","Traditional"
7799,"Mpumalanga","Rural",3,"High","EA_0388","House"
7800,"North West","Urban",3,"Low","EA_0098","Informal"
7801,"Free State","Urban",6,"Low","EA_0460","House"
7802,"KwaZulu-Natal","Urban",2,"Low","EA_0087","Flat"
7803,"Limpopo","Urban",4,"Medium","EA_0289","Flat"
7804,"Mpumalanga","Rural",3,"Low","EA_0146","House"
7805,"Gauteng","Urban",2,"Medium","EA_0044","Flat"
7806,"KwaZulu-Natal","Urban",5,"High","EA_0198","Flat"
7807,"Gauteng","Rural",1,"Medium","EA_0436","House"
7808,"Gauteng","Urban",3,"Low","EA_0496","House"
7809,"Western Cape","Urban",3,"Low","EA_0136","Flat"
7810,"Western Cape","Rural",8,"Medium","EA_0096","Informal"
7811,"Western Cape","Rural",9,"Medium","EA_0186","House"
7812,"Western Cape","Urban",7,"Low","EA_0314","Flat"
7813,"Free State","Rural",2,"Low","EA_0496","House"
7814,"Western Cape","Rural",4,"Medium","EA_0105","Informal"
7815,"KwaZulu-Natal","Rural",7,"Medium","EA_0126","Traditional"
7816,"Gauteng","Rural",5,"Low","EA_0215","House"
7817,"Western Cape","Rural",5,"High","EA_0160","House"
7818,"KwaZulu-Natal","Urban",5,"Medium","EA_0045","House"
7819,"KwaZulu-Natal","Rural",5,"High","EA_0314","House"
7820,"Mpumalanga","Rural",3,"Medium","EA_0272","House"
7821,"Eastern Cape","Urban",5,"High","EA_0284","House"
7822,"KwaZulu-Natal","Urban",4,"Low","EA_0210","Townhouse"
7823,"Western Cape","Rural",6,"Low","EA_0300","Informal"
7824,"Gauteng","Rural",3,"Medium","EA_0211","House"
7825,"Mpumalanga","Urban",5,"Low","EA_0429","House"
7826,"Eastern Cape","Rural",4,"Low","EA_0126","Traditional"
7827,"North West","Urban",1,"Medium","EA_0126","House"
7828,"KwaZulu-Natal","Rural",1,"High","EA_0313","Traditional"
7829,"North West","Urban",5,"High","EA_0028","House"
7830,"Western Cape","Urban",5,"Low","EA_0310","Flat"
7831,"North West","Urban",1,"Medium","EA_0256","House"
7832,"Gauteng","Urban",2,"Low","EA_0043","House"
7833,"Mpumalanga","Rural",2,"Medium","EA_0027","House"
7834,"North West","Urban",5,"Low","EA_0471","House"
7835,"Gauteng","Rural",5,"Low","EA_0257","House"
7836,"Western Cape","Urban",4,"High","EA_0385","Informal"
7837,"Mpumalanga","Rural",2,"Low","EA_0321","House"
7838,"Limpopo","Rural",6,"Medium","EA_0263","Informal"
7839,"Gauteng","Urban",3,"Low","EA_0026","Townhouse"
7840,"Free State","Rural",4,"Low","EA_0271","Traditional"
7841,"Western Cape","Rural",5,"High","EA_0208","House"
7842,"KwaZulu-Natal","Urban",1,"Low","EA_0003","Townhouse"
7843,"Mpumalanga","Urban",5,"High","EA_0182","House"
7844,"Free State","Urban",5,"Medium","EA_0476","House"
7845,"Free State","Urban",5,"Medium","EA_0340","House"
7846,"Western Cape","Urban",2,"Low","EA_0350","Townhouse"
7847,"Gauteng","Urban",5,"High","EA_0261","House"
7848,"North West","Rural",5,"Low","EA_0412","House"
7849,"Gauteng","Rural",8,"Medium","EA_0371","House"
7850,"KwaZulu-Natal","Urban",9,"Medium","EA_0269","House"
7851,"Gauteng","Rural",7,"Low","EA_0406","House"
7852,"Gauteng","Urban",4,"High","EA_0281","Flat"
7853,"KwaZulu-Natal","Urban",4,"Medium","EA_0092","House"
7854,"KwaZulu-Natal","Rural",8,"Medium","EA_0451","House"
7855,"Mpumalanga","Urban",6,"High","EA_0085","Informal"
7856,"Northern Cape","Urban",5,"High","EA_0056","House"
7857,"KwaZulu-Natal","Urban",4,"Medium","EA_0433","House"
7858,"KwaZulu-Natal","Rural",6,"Low","EA_0106","Informal"
7859,"KwaZulu-Natal","Rural",3,"Medium","EA_0258","Informal"
7860,"Mpumalanga","Urban",4,"Medium","EA_0259","Flat"
7861,"Gauteng","Rural",8,"Low","EA_0384","House"
7862,"Mpumalanga","Urban",4,"Low","EA_0231","Informal"
7863,"Eastern Cape","Urban",2,"Low","EA_0108","Flat"
7864,"Northern Cape","Urban",5,"Low","EA_0309","House"
7865,"North West","Urban",3,"Medium","EA_0154","Townhouse"
7866,"Gauteng","Urban",5,"Medium","EA_0211","House"
7867,"Limpopo","Urban",6,"Medium","EA_0297","House"
7868,"Western Cape","Urban",1,"High","EA_0374","Flat"
7869,"KwaZulu-Natal","Rural",6,"Medium","EA_0419","House"
7870,"Mpumalanga","Urban",7,"Low","EA_0434","House"
7871,"Gauteng","Rural",4,"Medium","EA_0490","House"
7872,"Western Cape","Rural",7,"Low","EA_0219","House"
7873,"North West","Rural",4,"Medium","EA_0044","House"
7874,"Limpopo","Urban",9,"High","EA_0033","Informal"
7875,"KwaZulu-Natal","Rural",5,"Low","EA_0310","House"
7876,"KwaZulu-Natal","Rural",6,"Low","EA_0374","House"
7877,"Limpopo","Urban",1,"Medium","EA_0316","Flat"
7878,"Mpumalanga","Rural",7,"Low","EA_0258","House"
7879,"Western Cape","Urban",3,"Low","EA_0261","Flat"
7880,"Western Cape","Urban",3,"Low","EA_0373","Informal"
7881,"Gauteng","Rural",3,"Medium","EA_0244","Traditional"
7882,"North West","Rural",3,"Medium","EA_0210","House"
7883,"Western Cape","Rural",4,"Low","EA_0266","Traditional"
7884,"Gauteng","Rural",6,"Low","EA_0456","House"
7885,"Eastern Cape","Urban",7,"Low","EA_0212","House"
7886,"Western Cape","Urban",5,"Low","EA_0012","Townhouse"
7887,"Gauteng","Urban",7,"High","EA_0026","Informal"
7888,"North West","Rural",3,"Low","EA_0032","House"
7889,"Gauteng","Urban",6,"Medium","EA_0107","Informal"
7890,"KwaZulu-Natal","Rural",7,"Low","EA_0164","Informal"
7891,"Eastern Cape","Urban",8,"Low","EA_0278","House"
7892,"Gauteng","Rural",5,"Medium","EA_0488","Informal"
7893,"KwaZulu-Natal","Urban",7,"Medium","EA_0490","House"
7894,"Free State","Urban",5,"High","EA_0261","Flat"
7895,"Limpopo","Rural",7,"Medium","EA_0361","House"
7896,"Mpumalanga","Rural",2,"High","EA_0168","Traditional"
7897,"North West","Rural",4,"Medium","EA_0471","House"
7898,"KwaZulu-Natal","Urban",6,"Low","EA_0321","House"
7899,"Gauteng","Rural",6,"Low","EA_0472","House"
7900,"KwaZulu-Natal","Urban",4,"Low","EA_0259","House"
7901,"Gauteng","Urban",3,"Medium","EA_0187","House"
7902,"Limpopo","Urban",4,"High","EA_0305","Townhouse"
7903,"KwaZulu-Natal","Urban",2,"Medium","EA_0243","House"
7904,"Mpumalanga","Urban",5,"Low","EA_0213","House"
7905,"Gauteng","Urban",4,"Low","EA_0460","Townhouse"
7906,"KwaZulu-Natal","Rural",6,"Low","EA_0217","House"
7907,"Limpopo","Urban",4,"Low","EA_0080","House"
7908,"KwaZulu-Natal","Urban",5,"Medium","EA_0348","House"
7909,"KwaZulu-Natal","Urban",5,"Low","EA_0382","House"
7910,"Gauteng","Rural",5,"Low","EA_0160","Traditional"
7911,"KwaZulu-Natal","Urban",3,"Low","EA_0457","House"
7912,"Gauteng","Rural",5,"Low","EA_0399","House"
7913,"Gauteng","Urban",4,"Medium","EA_0385","House"
7914,"Gauteng","Rural",3,"Low","EA_0017","Informal"
7915,"Limpopo","Urban",4,"Medium","EA_0373","Townhouse"
7916,"Limpopo","Rural",7,"Medium","EA_0020","House"
7917,"Mpumalanga","Urban",4,"Medium","EA_0061","Informal"
7918,"Limpopo","Urban",4,"Medium","EA_0102","Townhouse"
7919,"KwaZulu-Natal","Urban",4,"Medium","EA_0179","Flat"
7920,"Mpumalanga","Urban",4,"Medium","EA_0180","House"
7921,"Gauteng","Rural",3,"Medium","EA_0423","House"
7922,"Gauteng","Urban",2,"Medium","EA_0366","House"
7923,"Gauteng","Rural",5,"Medium","EA_0255","House"
7924,"Western Cape","Rural",4,"High","EA_0423","Traditional"
7925,"KwaZulu-Natal","Urban",4,"Low","EA_0368","House"
7926,"North West","Urban",4,"Low","EA_0455","Informal"
7927,"KwaZulu-Natal","Urban",4,"Medium","EA_0474","House"
7928,"Gauteng","Urban",5,"Low","EA_0235","Flat"
7929,"North West","Rural",3,"Low","EA_0280","Traditional"
7930,"Gauteng","Rural",3,"Low","EA_0349","House"
7931,"Eastern Cape","Rural",2,"Medium","EA_0079","House"
7932,"Eastern Cape","Urban",2,"Low","EA_0314","Townhouse"
7933,"North West","Rural",4,"Medium","EA_0206","House"
7934,"Gauteng","Rural",5,"High","EA_0468","Traditional"
7935,"KwaZulu-Natal","Rural",4,"Low","EA_0082","House"
7936,"Eastern Cape","Rural",6,"Medium","EA_0197","House"
7937,"Western Cape","Urban",4,"Medium","EA_0248","House"
7938,"KwaZulu-Natal","Urban",10,"Medium","EA_0030","Informal"
7939,"Mpumalanga","Urban",5,"High","EA_0072","Informal"
7940,"North West","Rural",5,"Medium","EA_0362","House"
7941,"Eastern Cape","Urban",5,"Medium","EA_0072","Flat"
7942,"North West","Urban",9,"Medium","EA_0196","House"
7943,"Gauteng","Rural",4,"Medium","EA_0242","House"
7944,"Gauteng","Urban",5,"Low","EA_0146","Townhouse"
7945,"KwaZulu-Natal","Rural",9,"Low","EA_0343","House"
7946,"Western Cape","Rural",2,"Medium","EA_0117","House"
7947,"Eastern Cape","Rural",5,"Medium","EA_0334","House"
7948,"Gauteng","Rural",4,"Medium","EA_0228","Traditional"
7949,"KwaZulu-Natal","Rural",3,"Low","EA_0057","Informal"
7950,"Mpumalanga","Urban",6,"High","EA_0080","Townhouse"
7951,"Mpumalanga","Rural",8,"Low","EA_0104","House"
7952,"KwaZulu-Natal","Rural",2,"Medium","EA_0155","Traditional"
7953,"Gauteng","Urban",5,"Medium","EA_0402","House"
7954,"Mpumalanga","Urban",8,"Medium","EA_0406","Flat"
7955,"Mpumalanga","Rural",2,"Medium","EA_0047","Traditional"
7956,"Gauteng","Rural",3,"Low","EA_0343","House"
7957,"Gauteng","Urban",2,"Low","EA_0300","Flat"
7958,"Western Cape","Urban",4,"Medium","EA_0499","Informal"
7959,"Gauteng","Urban",3,"Medium","EA_0304","Flat"
7960,"Mpumalanga","Urban",5,"Low","EA_0326","Flat"
7961,"Mpumalanga","Rural",4,"Low","EA_0272","House"
7962,"Free State","Rural",9,"Medium","EA_0040","House"
7963,"Eastern Cape","Urban",11,"Medium","EA_0140","Informal"
7964,"Western Cape","Urban",4,"Low","EA_0389","Flat"
7965,"KwaZulu-Natal","Rural",7,"Low","EA_0220","House"
7966,"Free State","Urban",4,"High","EA_0080","House"
7967,"KwaZulu-Natal","Urban",5,"Low","EA_0381","Flat"
7968,"Gauteng","Rural",6,"Low","EA_0482","House"
7969,"Mpumalanga","Urban",3,"Low","EA_0361","House"
7970,"Western Cape","Urban",3,"Low","EA_0086","Flat"
7971,"KwaZulu-Natal","Urban",4,"Low","EA_0426","House"
7972,"Limpopo","Urban",4,"Low","EA_0236","Flat"
7973,"Gauteng","Urban",6,"High","EA_0015","House"
7974,"KwaZulu-Natal","Urban",4,"Medium","EA_0351","Townhouse"
7975,"Gauteng","Urban",5,"Low","EA_0277","Flat"
7976,"KwaZulu-Natal","Urban",7,"Low","EA_0276","Flat"
7977,"KwaZulu-Natal","Rural",3,"Low","EA_0029","Informal"
7978,"Gauteng","Urban",5,"Low","EA_0464","House"
7979,"KwaZulu-Natal","Urban",3,"Low","EA_0288","House"
7980,"Gauteng","Rural",2,"Medium","EA_0179","House"
7981,"Western Cape","Urban",5,"Low","EA_0081","House"
7982,"Limpopo","Urban",5,"Low","EA_0161","Flat"
7983,"North West","Urban",7,"Low","EA_0308","Flat"
7984,"Eastern Cape","Rural",5,"High","EA_0338","House"
7985,"KwaZulu-Natal","Rural",3,"Low","EA_0403","Informal"
7986,"KwaZulu-Natal","Rural",4,"Low","EA_0192","Traditional"
7987,"Western Cape","Rural",6,"Low","EA_0377","Traditional"
7988,"KwaZulu-Natal","Rural",4,"Low","EA_0421","House"
7989,"KwaZulu-Natal","Urban",4,"Low","EA_0308","Townhouse"
7990,"Gauteng","Rural",2,"Medium","EA_0140","House"
7991,"Limpopo","Urban",4,"Medium","EA_0363","Flat"
7992,"Western Cape","Urban",5,"Medium","EA_0447","Flat"
7993,"KwaZulu-Natal","Urban",4,"Medium","EA_0435","Flat"
7994,"KwaZulu-Natal","Rural",5,"Low","EA_0001","Informal"
7995,"KwaZulu-Natal","Rural",6,"Low","EA_0217","House"
7996,"KwaZulu-Natal","Rural",5,"Medium","EA_0458","House"
7997,"KwaZulu-Natal","Rural",6,"High","EA_0226","Traditional"
7998,"Limpopo","Rural",6,"Medium","EA_0294","House"
7999,"KwaZulu-Natal","Urban",5,"Low","EA_0422","Flat"
8000,"Western Cape","Rural",1,"Low","EA_0032","House"
8001,"Gauteng","Rural",4,"Low","EA_0234","House"
8002,"KwaZulu-Natal","Rural",7,"Medium","EA_0242","House"
8003,"Mpumalanga","Urban",5,"Medium","EA_0353","House"
8004,"KwaZulu-Natal","Urban",3,"Medium","EA_0165","House"
8005,"North West","Urban",4,"Medium","EA_0219","House"
8006,"Gauteng","Urban",1,"Low","EA_0165","Flat"
8007,"Gauteng","Urban",6,"Medium","EA_0217","Flat"
8008,"Western Cape","Urban",5,"Low","EA_0189","Townhouse"
8009,"KwaZulu-Natal","Rural",6,"Low","EA_0207","House"
8010,"Limpopo","Urban",2,"Low","EA_0309","Townhouse"
8011,"North West","Urban",4,"Low","EA_0209","Flat"
8012,"Free State","Rural",6,"Low","EA_0002","Traditional"
8013,"Gauteng","Rural",7,"Medium","EA_0248","House"
8014,"KwaZulu-Natal","Urban",3,"Medium","EA_0207","Townhouse"
8015,"Eastern Cape","Urban",6,"Medium","EA_0048","Flat"
8016,"Limpopo","Urban",3,"Medium","EA_0013","House"
8017,"Western Cape","Urban",3,"Medium","EA_0341","House"
8018,"North West","Urban",2,"Low","EA_0038","House"
8019,"Mpumalanga","Urban",5,"Low","EA_0043","House"
8020,"Eastern Cape","Urban",5,"Low","EA_0250","House"
8021,"Gauteng","Urban",4,"Low","EA_0414","Townhouse"
8022,"Gauteng","Rural",4,"Medium","EA_0055","House"
8023,"Western Cape","Urban",5,"Low","EA_0222","House"
8024,"Western Cape","Urban",4,"Low","EA_0075","Townhouse"
8025,"Gauteng","Urban",4,"Medium","EA_0288","Flat"
8026,"Limpopo","Urban",5,"High","EA_0016","Flat"
8027,"KwaZulu-Natal","Urban",3,"Low","EA_0088","Townhouse"
8028,"Limpopo","Urban",5,"Low","EA_0063","Townhouse"
8029,"KwaZulu-Natal","Rural",5,"Medium","EA_0015","Informal"
8030,"Gauteng","Urban",6,"Low","EA_0067","House"
8031,"Gauteng","Urban",5,"Medium","EA_0206","House"
8032,"Gauteng","Urban",3,"Low","EA_0055","House"
8033,"Eastern Cape","Urban",4,"High","EA_0428","House"
8034,"Limpopo","Urban",7,"Medium","EA_0315","Flat"
8035,"KwaZulu-Natal","Urban",4,"Medium","EA_0038","Townhouse"
8036,"Gauteng","Rural",4,"Low","EA_0312","Traditional"
8037,"Gauteng","Rural",2,"Low","EA_0207","House"
8038,"KwaZulu-Natal","Urban",5,"Medium","EA_0041","House"
8039,"Free State","Rural",8,"Medium","EA_0282","House"
8040,"Gauteng","Urban",5,"Medium","EA_0326","Townhouse"
8041,"North West","Rural",2,"Low","EA_0417","House"
8042,"Gauteng","Urban",3,"Medium","EA_0253","House"
8043,"Western Cape","Urban",3,"Low","EA_0482","House"
8044,"Limpopo","Urban",2,"Low","EA_0410","Informal"
8045,"Gauteng","Urban",4,"Low","EA_0279","House"
8046,"Free State","Rural",5,"Low","EA_0204","Traditional"
8047,"Gauteng","Urban",6,"Medium","EA_0445","House"
8048,"KwaZulu-Natal","Rural",3,"Low","EA_0049","House"
8049,"Mpumalanga","Rural",5,"Low","EA_0196","House"
8050,"Limpopo","Rural",4,"Medium","EA_0110","House"
8051,"Gauteng","Rural",3,"Medium","EA_0184","House"
8052,"Eastern Cape","Urban",8,"Low","EA_0065","House"
8053,"Gauteng","Urban",3,"Low","EA_0389","House"
8054,"Western Cape","Rural",4,"Low","EA_0500","Traditional"
8055,"North West","Urban",6,"Low","EA_0050","Informal"
8056,"Gauteng","Urban",6,"Low","EA_0233","House"
8057,"Mpumalanga","Urban",4,"Low","EA_0091","Informal"
8058,"KwaZulu-Natal","Rural",5,"Medium","EA_0346","Traditional"
8059,"KwaZulu-Natal","Urban",5,"High","EA_0309","Townhouse"
8060,"Limpopo","Rural",2,"Low","EA_0051","House"
8061,"Free State","Urban",5,"Low","EA_0106","House"
8062,"Western Cape","Urban",5,"Medium","EA_0412","Townhouse"
8063,"North West","Urban",5,"Medium","EA_0018","Informal"
8064,"Gauteng","Rural",3,"Medium","EA_0396","Traditional"
8065,"Gauteng","Urban",4,"Medium","EA_0321","Flat"
8066,"Limpopo","Urban",4,"Low","EA_0274","Townhouse"
8067,"Mpumalanga","Rural",6,"Low","EA_0376","House"
8068,"Gauteng","Rural",3,"Medium","EA_0093","House"
8069,"Limpopo","Rural",3,"Medium","EA_0177","House"
8070,"KwaZulu-Natal","Urban",3,"Medium","EA_0129","House"
8071,"KwaZulu-Natal","Rural",5,"Medium","EA_0291","Traditional"
8072,"Eastern Cape","Urban",5,"Low","EA_0350","Flat"
8073,"Free State","Urban",4,"Low","EA_0131","Flat"
8074,"Eastern Cape","Urban",5,"Low","EA_0021","Flat"
8075,"Western Cape","Rural",2,"Low","EA_0331","Traditional"
8076,"Western Cape","Urban",10,"High","EA_0381","Flat"
8077,"Eastern Cape","Rural",5,"Low","EA_0051","House"
8078,"Eastern Cape","Rural",3,"High","EA_0211","Traditional"
8079,"Limpopo","Urban",2,"High","EA_0038","Townhouse"
8080,"Gauteng","Urban",1,"Low","EA_0069","House"
8081,"Gauteng","Rural",6,"Medium","EA_0282","Informal"
8082,"Gauteng","Rural",2,"Low","EA_0500","House"
8083,"Gauteng","Urban",5,"Medium","EA_0489","House"
8084,"Eastern Cape","Urban",2,"High","EA_0342","House"
8085,"Gauteng","Urban",5,"Low","EA_0431","Flat"
8086,"Gauteng","Rural",4,"Low","EA_0070","Traditional"
8087,"Eastern Cape","Rural",3,"High","EA_0047","House"
8088,"Gauteng","Rural",6,"Medium","EA_0192","Informal"
8089,"Western Cape","Urban",6,"Low","EA_0278","Informal"
8090,"Eastern Cape","Rural",8,"Low","EA_0499","House"
8091,"KwaZulu-Natal","Urban",3,"High","EA_0244","House"
8092,"Gauteng","Rural",3,"Medium","EA_0199","House"
8093,"North West","Rural",7,"Low","EA_0301","House"
8094,"Limpopo","Urban",5,"Medium","EA_0498","House"
8095,"Free State","Urban",5,"Medium","EA_0468","House"
8096,"KwaZulu-Natal","Rural",3,"Low","EA_0422","Traditional"
8097,"Free State","Urban",3,"High","EA_0038","Flat"
8098,"Mpumalanga","Urban",5,"Low","EA_0225","House"
8099,"KwaZulu-Natal","Urban",4,"Medium","EA_0380","Informal"
8100,"Gauteng","Rural",3,"Low","EA_0158","House"
8101,"Gauteng","Urban",6,"Medium","EA_0114","House"
8102,"KwaZulu-Natal","Rural",3,"Low","EA_0468","House"
8103,"Gauteng","Rural",3,"Medium","EA_0007","House"
8104,"Limpopo","Rural",4,"High","EA_0348","Traditional"
8105,"Western Cape","Urban",4,"Low","EA_0328","Townhouse"
8106,"Gauteng","Urban",2,"High","EA_0243","Townhouse"
8107,"Limpopo","Urban",5,"Medium","EA_0077","Flat"
8108,"Limpopo","Urban",3,"Medium","EA_0178","Townhouse"
8109,"Gauteng","Urban",9,"Low","EA_0295","Townhouse"
8110,"North West","Rural",3,"Medium","EA_0035","House"
8111,"Eastern Cape","Urban",7,"High","EA_0383","House"
8112,"Limpopo","Urban",4,"High","EA_0369","House"
8113,"Gauteng","Urban",3,"Low","EA_0436","Flat"
8114,"Eastern Cape","Urban",8,"Low","EA_0279","Flat"
8115,"North West","Rural",7,"Low","EA_0304","Traditional"
8116,"Gauteng","Rural",4,"Medium","EA_0284","House"
8117,"Gauteng","Urban",4,"Low","EA_0031","Informal"
8118,"Gauteng","Urban",4,"Medium","EA_0459","Flat"
8119,"Western Cape","Rural",7,"Medium","EA_0410","Traditional"
