"response_id","household_id","mode_sequence","initial_mode","final_mode","n_mode_switches","web_attempt_date","web_response","phone_attempt_date","phone_response","f2f_attempt_date","f2f_response","final_response_status","response_propensity_score","mode_preference_stated","device_type","completion_time_minutes","data_quality_score","item_nonresponse_rate","straightlining_detected","mode_effect_adjustment","cost_total","interviewer_id","paradata_available"
"MM01772","HH01414","Web only","Web","Web",0,2024-01-27,"Complete",NA,NA,NA,NA,"Complete",0.558288337553445,"Phone","Mobile",22,86.5715002656298,0.0946371655243232,0,0.915752409863136,4.64,NA,1
"MM01773","HH00993","Web-F2F","Web","Face-to-face",1,2024-01-09,"No response",NA,NA,19763,"Complete","Complete",0.272915685543879,"No preference","Desktop",54,96.0686141448651,0.147601635358134,0,1.19526684313877,37.11,"INT003",1
"MM01774","HH01101","Web only","Web","Web",0,2024-01-25,"No response",NA,NA,NA,NA,"No response",0.490776841201905,"Face-to-face","Desktop",33,73.0351520951434,0.0871356081427083,0,0.854188043583051,3.29,NA,1
"MM01775","HH00105","F2F only","Face-to-face","Face-to-face",3,2024-01-21,"Complete",NA,NA,19759,"Complete","Complete",0.275307670538724,"Web","NA",48,88.6301233631143,0.158778773167195,0,1.26325665224344,35.4,"INT047",1
"MM01776","HH00302","Web-Phone","Web","Phone",0,2024-01-16,"No response",19749,"No response",NA,NA,"No response",0.575813433401121,"Phone","NA",33,77.6062250422104,0.112445969872907,0,1.1108070580248,8.17,"INT027",1
"MM01777","HH00253","F2F only","Face-to-face","Face-to-face",1,2024-01-22,"No response",NA,NA,19768,"Complete","Complete",0.254776673378601,"Phone","Desktop",39,77.8625751076458,0.0133367219504121,0,0.910641379001537,38.83,"INT005",0
"MM01778","HH00630","F2F only","Face-to-face","Face-to-face",0,2024-01-27,"No response",NA,NA,19770,"Complete","Complete",0.236281017981445,"Web","Desktop",62,79.6986085488332,0.107701445301758,0,1.03070708778872,33.11,"INT046",1
"MM01779","HH01259","F2F only","Face-to-face","Face-to-face",0,2024-01-22,"Complete",NA,NA,19760,"Complete","Complete",0.547588579976784,"Face-to-face","Mobile",67,104.621236698579,0.092945611212039,0,0.971668295029035,49.62,"INT041",1
"MM01780","HH00776","Web-F2F","Web","Face-to-face",2,2024-01-04,"No response",NA,NA,19742,"Complete","Complete",0.21866443004828,"No preference","Mobile",32,85.587200950658,0.114628345338058,0,1.01378912651386,47.74,"INT047",0
"MM01781","HH00517","Web-Phone","Web","Phone",0,2024-01-17,"No response",19759,"Partial",NA,NA,"Partial",0.306474846334371,"Phone","NA",26,83.7032402686637,0.216043043314081,1,0.993188310410748,13.55,"INT036",0
"MM01782","HH01031","Web-Phone","Web","Phone",1,2024-01-19,"No response",19759,"Complete",NA,NA,"Complete",0.487730671694807,"Web","NA",16,81.1584822537442,0.222351247803615,0,0.975738601459705,10.12,"INT027",0
"MM01783","HH00127","Web-F2F","Web","Face-to-face",1,2024-01-24,"No response",NA,NA,19778,"Complete","Complete",0.385824825252053,"Face-to-face","Desktop",40,83.4114019459624,0.0381841530940526,0,0.975912967309033,26.67,"INT013",1
"MM01784","HH00074","F2F only","Face-to-face","Face-to-face",0,2024-01-03,"Partial",NA,NA,19742,"Complete","Complete",0.220101230069817,"Face-to-face","Mobile",66,67.4854584814365,0.159543812403482,0,0.946908432481822,41.4,"INT032",1
"MM01785","HH00810","Web-F2F","Web","Face-to-face",0,2024-01-31,"Complete",NA,NA,19783,"Complete","Complete",0.465900274646355,"No preference","NA",44,87.3756263711993,0.092961660654556,0,0.988429644783854,42.37,"INT029",1
"MM01786","HH00903","Web-F2F","Web","Face-to-face",3,2024-01-29,"Partial",NA,NA,19780,"Refused","Refused",0.262990758831369,"Phone","NA",52,87.2659301457866,0.069217977194788,0,1.02067259639067,32.8,"INT004",1
"MM01787","HH01345","Phone-F2F","Phone","Face-to-face",0,2024-01-09,"No response",19750,"Complete",19762,"Partial","Partial",0.18986887946045,"Web","Tablet",31,65.7735198678702,0.0299787554207502,0,1.01302916577664,25.86,"INT038",0
"MM01788","HH00844","Phone-F2F","Phone","Face-to-face",0,2024-01-18,"No response",19754,"No response",19766,"Complete","Complete",0.287649199462037,"No preference","NA",31,98.1956614747524,0.0895076655254903,0,0.966245220900554,48.77,"INT050",1
"MM01789","HH00417","Web only","Web","Web",0,2024-01-26,"No response",NA,NA,NA,NA,"No response",0.231660322137141,"Web","Desktop",18,64.4704484074692,0.20659899889068,1,0.838267423601783,2.44,NA,1
"MM01790","HH00969","Phone-F2F","Phone","Face-to-face",1,2024-01-30,"Partial",19762,"No response",19769,"Complete","Complete",0.189127193005128,"Phone","NA",31,89.9661739367925,0.0597158132525962,0,1.08055766655358,32.73,"INT036",1
"MM01791","HH00133","F2F only","Face-to-face","Face-to-face",0,2024-01-09,"No response",NA,NA,19747,"Complete","Complete",0.280416200066749,"No preference","NA",60,56.3030994078512,0.150033822408673,0,0.870515962184043,35.4,"INT031",1
"MM01792","HH00267","Phone-F2F","Phone","Face-to-face",0,2024-01-04,"No response",19742,"No response",19745,"Complete","Complete",0.0678322316959935,"Face-to-face","NA",24,82.2082052568235,0.0730533366144268,0,0.972337516236059,38.3,"INT039",1
"MM01793","HH01162","Web only","Web","Web",1,2024-01-05,"No response",NA,NA,NA,NA,"No response",0.672938822678173,"Web","NA",28,63.5373416097529,0.0349376153915057,0,1.12731545515927,2.74,NA,1
"MM01794","HH00636","Web only","Web","Web",0,2024-01-12,"No response",NA,NA,NA,NA,"No response",0.308223313390653,"Phone","Desktop",28,64.2800855258225,0.0147820775513294,0,1.10730761778435,4.21,NA,1
"MM01795","HH01482","Web only","Web","Web",0,2024-01-11,"Complete",NA,NA,NA,NA,"Complete",0.402421428837034,"Face-to-face","NA",21,87.8196388830531,0.0759789184366218,1,0.999898114474884,2.22,NA,0
"MM01796","HH01371","Web-F2F","Web","Face-to-face",1,2024-01-08,"Partial",NA,NA,19746,"Complete","Complete",0.300450718133017,"Face-to-face","Desktop",48,50.6101615680409,0.0345930080599674,0,0.97356256814116,33.91,"INT012",0
"MM01797","HH01088","Web only","Web","Web",0,2024-01-29,"Complete",NA,NA,NA,NA,"Complete",0.555077384559587,"Face-to-face","Mobile",18,67.2870813240006,0.00236840529020534,0,1.0160897088955,3.17,NA,1
"MM01798","HH01460","Web-Phone","Web","Phone",1,2024-01-05,"No response",19736,"No response",NA,NA,"No response",0.515930327378932,"Web","NA",37,70.7199203293025,0.0919896628326321,0,1.06395097257555,9.43,"INT049",1
"MM01799","HH01110","F2F only","Face-to-face","Face-to-face",0,2024-01-16,"No response",NA,NA,19766,"Partial","Partial",0.171749994900045,"No preference","Mobile",47,53.0483166043495,0.146419357039997,0,1.1666527688891,42.42,"INT024",0
"MM01800","HH00805","Web-Phone","Web","Phone",0,2024-01-20,"Partial",19762,"Complete",NA,NA,"Complete",0.335840209822873,"No preference","Mobile",43,86.8790497177675,0.108113948599437,0,0.898133493521433,11.79,"INT007",1
"MM01801","HH00947","F2F only","Face-to-face","Face-to-face",0,2024-01-29,"No response",NA,NA,19779,"Refused","Refused",0.699818163759762,"No preference","NA",53,39.1878616483516,0.048715075551668,0,0.925576314661013,28.81,"INT006",0
"MM01802","HH00421","Web-F2F","Web","Face-to-face",2,2024-01-19,"No response",NA,NA,19763,"Complete","Complete",0.489524742195551,"Web","Mobile",43,77.0649476131138,0.104799727886601,0,1.05406449071255,32.47,"INT007",1
"MM01803","HH00727","Web-F2F","Web","Face-to-face",0,2024-01-30,"No response",NA,NA,19780,"Complete","Complete",0.537454089566934,"Phone","Desktop",40,80.6695612956008,0.145200567848726,0,1.14367789384041,47.38,"INT024",0
"MM01804","HH00395","Web-Phone","Web","Phone",1,2024-01-11,"No response",19752,"No response",NA,NA,"No response",0.336923180748,"Web","NA",36,82.5433544924039,0.15082708302247,1,1.03381618525357,13.15,"INT040",1
"MM01805","HH00282","F2F only","Face-to-face","Face-to-face",0,2024-01-11,"Complete",NA,NA,19759,"Complete","Complete",0.620699573481993,"Web","Tablet",40,77.7067811067561,0.0381338065744498,0,1.05060302538713,30.8,"INT005",1
"MM01806","HH01113","Web only","Web","Web",0,2024-01-22,"Partial",NA,NA,NA,NA,"Partial",0.183769441435583,"No preference","Mobile",20,96.2629968699651,0.204237323919053,0,0.842614303169167,3.82,NA,1
"MM01807","HH00904","Web only","Web","Web",2,2024-01-06,"Partial",NA,NA,NA,NA,"Partial",0.258733213987881,"Face-to-face","NA",22,77.5364016410905,0.140326859128954,0,0.846901657424617,4.73,NA,0
"MM01808","HH01181","Phone-F2F","Phone","Face-to-face",2,2024-01-25,"No response",19760,"Complete",19770,"Complete","Complete",0.482401217944984,"Face-to-face","Desktop",51,84.7740050995993,0.0402585836567326,0,1.00003953459688,31.09,"INT045",1
"MM01809","HH01221","F2F only","Face-to-face","Face-to-face",0,2024-01-08,"No response",NA,NA,19760,"Complete","Complete",0.191110259390769,"No preference","Mobile",31,79.381101418833,0.0601302504607505,0,0.951966572097102,40.09,"INT036",1
"MM01810","HH00381","Web only","Web","Web",3,2024-01-18,"No response",NA,NA,NA,NA,"No response",0.740861664742343,"Web","NA",43,56.1461315358144,0.194172582528991,0,0.997061942273342,4.05,NA,1
"MM01811","HH01240","Phone-F2F","Phone","Face-to-face",2,2024-01-20,"Complete",19753,"No response",19772,"Complete","Complete",0.367851309439091,"Phone","Mobile",57,79.3932496691552,0.00397472114159646,0,0.954731088455941,27.25,"INT050",1
"MM01812","HH01145","Phone-F2F","Phone","Face-to-face",3,2024-01-26,"No response",19768,"Complete",19762,"Complete","Complete",0.39894276026825,"Phone","NA",42,97.2056414403755,0.0740480468531228,1,1.00798728252083,45.32,"INT002",1
"MM01813","HH00679","Web-F2F","Web","Face-to-face",0,2024-01-14,"No response",NA,NA,19758,"Complete","Complete",0.210311541250854,"Phone","Mobile",43,78.7186198713428,0.0267303435871114,0,1.00403369377003,27.3,"INT023",1
"MM01814","HH00713","Web-Phone","Web","Phone",1,2024-01-12,"No response",19747,"No response",NA,NA,"No response",0.617753465743241,"Face-to-face","Desktop",45,87.9092135015994,0.060184301272385,0,0.984783388581524,9.92,"INT042",0
"MM01815","HH00162","Web only","Web","Web",0,2024-01-22,"No response",NA,NA,NA,NA,"No response",0.188111089940845,"Web","Mobile",32,104.377569808669,0.0668912706810248,1,0.896850505191747,3.92,NA,1
"MM01816","HH00867","Phone-F2F","Phone","Face-to-face",0,2024-01-16,"No response",19754,"Partial",19757,"Complete","Complete",0.62575639529418,"Phone","Mobile",41,90.755498445894,0.0944435682031825,0,1.10275166620435,25.29,"INT008",1
"MM01817","HH01130","Web-F2F","Web","Face-to-face",2,2024-01-06,"Complete",NA,NA,19743,"Complete","Complete",0.0610528004837669,"Face-to-face","Mobile",34,100.471331992152,0.164855269998571,0,0.9619572436492,32.7,"INT015",1
"MM01818","HH01339","F2F only","Face-to-face","Face-to-face",1,2024-01-28,"Complete",NA,NA,19780,"Complete","Complete",0.629543145638094,"Face-to-face","Mobile",53,76.9726928365559,0.0732233769767313,0,1.04236984369696,41.35,"INT019",0
"MM01819","HH00982","Web-F2F","Web","Face-to-face",1,2024-01-07,"Complete",NA,NA,19751,"Complete","Complete",0.518794711538741,"Phone","Desktop",32,67.9757301869534,0.099910143351002,0,0.90545432703687,42.44,"INT024",1
"MM01820","HH01097","Web only","Web","Web",2,2024-01-25,"No response",NA,NA,NA,NA,"No response",0.353153755784626,"Face-to-face","NA",27,80.681426795229,0.0243029631868189,0,1.11480187768727,2.37,NA,1
"MM01821","HH01168","Web-Phone","Web","Phone",0,2024-01-25,"No response",19758,"Partial",NA,NA,"Partial",0.472737431716891,"No preference","Desktop",36,79.2565887888914,0.067632631288249,0,1.07581110932428,13.2,"INT001",1
"MM01822","HH01433","Phone-F2F","Phone","Face-to-face",1,2024-01-09,"No response",19746,"Complete",19749,"Partial","Partial",0.571867889047328,"Phone","Desktop",25,91.6847414540278,0.0296801175285558,0,0.948546854972428,33.89,"INT037",1
"MM01823","HH00264","Web-Phone","Web","Phone",1,2024-01-06,"No response",19746,"No response",NA,NA,"No response",0.411107704029334,"Face-to-face","NA",32,69.3769036453414,0.0579356970427714,0,0.930616132895527,13.08,"INT004",1
"MM01824","HH01287","Web-F2F","Web","Face-to-face",0,2024-01-11,"No response",NA,NA,19748,"Complete","Complete",0.462023186229635,"Web","Desktop",61,65.177531474514,0.01488753884171,0,1.05788679496361,36.14,"INT045",1
"MM01825","HH01451","Web-F2F","Web","Face-to-face",0,2024-01-11,"Complete",NA,NA,19758,"Complete","Complete",0.387222298618232,"Face-to-face","Desktop",30,77.8616291721154,0.0574299446478801,0,0.869609376500437,25.41,"INT021",1
"MM01826","HH00655","Phone-F2F","Phone","Face-to-face",1,2024-01-14,"Complete",19754,"Complete",19765,"Complete","Complete",0.343378806088581,"Face-to-face","Desktop",54,80.1758686267015,0.117455042937589,0,1.1313580113132,34.33,"INT008",1
"MM01827","HH00191","Web only","Web","Web",0,2024-01-09,"Complete",NA,NA,NA,NA,"Complete",0.459098115663393,"Phone","Mobile",16,73.6488677687806,0.248356756755504,0,1.22829211668523,3.26,NA,1
"MM01828","HH00361","Phone-F2F","Phone","Face-to-face",0,2024-01-28,"No response",19760,"No response",19767,"Partial","Partial",0.243842071460868,"Phone","Mobile",76,51.114383311704,0.125690187937772,0,0.923295928406147,31.99,"INT014",0
"MM01829","HH00831","Web only","Web","Web",1,2024-01-02,"Partial",NA,NA,NA,NA,"Partial",0.640398991151362,"Phone","Mobile",19,74.6711963461483,0.21874486009373,0,1.20572726607505,4.77,NA,1
"MM01830","HH00086","F2F only","Face-to-face","Face-to-face",0,2024-01-31,"No response",NA,NA,19781,"Refused","Refused",0.176777706681379,"Web","Mobile",59,75.0471887818584,0.0840805122681698,0,1.0515341385947,47.85,"INT014",1
"MM01831","HH00314","Web-F2F","Web","Face-to-face",0,2024-01-23,"Complete",NA,NA,19768,"Partial","Partial",0.502457007055569,"Face-to-face","Desktop",45,79.7313560435465,0.0396348428096,0,0.879464575147093,28.77,"INT022",1
"MM01832","HH01498","Web-F2F","Web","Face-to-face",1,2024-01-21,"No response",NA,NA,19773,"Complete","Complete",0.563902154174227,"No preference","NA",41,80.1430500117228,0.108543910641896,1,1.09593649565106,31.34,"INT048",1
"MM01833","HH00399","Web-F2F","Web","Face-to-face",1,2024-01-23,"No response",NA,NA,19762,"Complete","Complete",0.157712848824806,"No preference","Tablet",45,80.6705309373271,0.104632879891174,0,0.989440838102797,46.36,"INT037",1
"MM01834","HH00117","F2F only","Face-to-face","Face-to-face",0,2024-01-20,"Complete",NA,NA,19762,"Complete","Complete",0.316740043144652,"Face-to-face","Desktop",46,78.165162052238,0.192620899794317,0,0.843716881590936,33.11,"INT037",1
"MM01835","HH01171","Web only","Web","Web",2,2024-01-07,"Complete",NA,NA,NA,NA,"Complete",0.598787299468064,"Face-to-face","NA",29,71.1848034625838,0.0522863936995249,0,1.02754857190983,3.84,NA,0
"MM01836","HH00385","Web only","Web","Web",0,2024-01-30,"No response",NA,NA,NA,NA,"No response",0.699743389046384,"Web","Tablet",34,86.2258888258232,0.194004490087948,0,1.06891379428347,4.19,NA,1
"MM01837","HH01421","Web only","Web","Web",0,2024-01-01,"Complete",NA,NA,NA,NA,"Complete",0.57899924002787,"No preference","NA",25,36.0165887631471,0.0406868111459157,0,1.06976550333555,2.53,NA,1
"MM01838","HH00046","Web only","Web","Web",1,2024-01-03,"Complete",NA,NA,NA,NA,"Complete",0.79619612700163,"No preference","Desktop",21,98.7480519760428,0.101027315419414,0,0.980154684169709,3.12,NA,1
"MM01839","HH00225","F2F only","Face-to-face","Face-to-face",0,2024-01-07,"Complete",NA,NA,19756,"Complete","Complete",0.85458699591206,"Phone","NA",40,58.5242212256013,0.0927488237354243,0,1.01478247026821,25.98,"INT014",1
"MM01840","HH01165","Phone-F2F","Phone","Face-to-face",0,2024-01-01,"No response",19743,"No response",19746,"Complete","Complete",0.489626236414705,"Phone","Mobile",38,85.000215044169,0.19673582998736,0,0.968470255363412,32.1,"INT012",0
"MM01841","HH00071","Web-F2F","Web","Face-to-face",2,2024-01-25,"No response",NA,NA,19767,"Complete","Complete",0.603403392088824,"Face-to-face","Desktop",36,74.1544799777458,0.229862152545636,0,0.994715990432003,38.85,"INT008",1
"MM01842","HH00564","Web-F2F","Web","Face-to-face",1,2024-01-04,"No response",NA,NA,19758,"Complete","Complete",0.693694603429837,"Face-to-face","Mobile",48,68.525737068154,0.0892596293309956,0,0.969917942982302,35.2,"INT038",0
"MM01843","HH01477","Web-Phone","Web","Phone",1,2024-01-23,"No response",19754,"No response",NA,NA,"No response",0.645502144367005,"Web","Mobile",35,99.8808154476009,0.0403899470081607,0,0.782268190278323,9.06,"INT026",1
"MM01844","HH00660","Web only","Web","Web",1,2024-01-18,"Complete",NA,NA,NA,NA,"Complete",0.462472671017548,"Phone","Tablet",23,55.2911524730999,0.130886684007452,0,0.96567332068816,4.32,NA,0
"MM01845","HH00164","Web-F2F","Web","Face-to-face",2,2024-01-12,"Complete",NA,NA,19751,"Complete","Complete",0.747863594069137,"Phone","NA",56,77.5877566342525,0.134179942410709,0,0.815916227840623,43.21,"INT046",1
"MM01846","HH01188","Web-Phone","Web","Phone",0,2024-01-03,"No response",19738,"Complete",NA,NA,"Complete",0.217797617902805,"Face-to-face","NA",33,69.7559849188627,0.0866604714843392,0,1.0479131893876,14.67,"INT022",1
"MM01847","HH00004","F2F only","Face-to-face","Face-to-face",0,2024-01-14,"No response",NA,NA,19763,"Complete","Complete",0.506321542245695,"Face-to-face","NA",48,64.933579054584,0.068550778765344,0,0.952901676063462,32.47,"INT035",0
"MM01848","HH00364","Phone-F2F","Phone","Face-to-face",3,2024-01-21,"No response",19763,"No response",19757,"Complete","Complete",0.556380270462617,"Face-to-face","Desktop",41,60.1235402610647,0.0663234213049893,0,0.959712686033134,28.2,"INT007",0
"MM01849","HH00296","F2F only","Face-to-face","Face-to-face",0,2024-01-18,"No response",NA,NA,19774,"Complete","Complete",0.757778612478862,"No preference","Mobile",46,77.3476081088283,0.13115490687348,1,1.05350401216887,46.02,"INT012",1
"MM01850","HH00157","Web only","Web","Web",0,2024-01-08,"No response",NA,NA,NA,NA,"No response",0.248757601688865,"No preference","Desktop",11,63.3079605546718,0.0959323381840834,0,0.928738774819289,2.98,NA,0
"MM01851","HH00699","Web only","Web","Web",1,2024-01-03,"Complete",NA,NA,NA,NA,"Complete",0.405645939729566,"Phone","Tablet",20,89.1712995830859,0.101834321474598,0,0.909060283872372,2.53,NA,1
"MM01852","HH00018","Web-F2F","Web","Face-to-face",1,2024-01-05,"No response",NA,NA,19762,"Complete","Complete",0.470133363569503,"Face-to-face","NA",74,70.2895429102406,0.05822429548521,0,0.942016340204855,25.64,"INT011",1
"MM01853","HH01051","Web-Phone","Web","Phone",0,2024-01-02,"No response",19745,"No response",NA,NA,"No response",0.057382261227146,"No preference","Desktop",36,53.1452010570156,0.1044802319102,0,0.897737446227261,10.83,"INT020",0
"MM01854","HH00319","Web-F2F","Web","Face-to-face",0,2024-01-20,"No response",NA,NA,19774,"Refused","Refused",0.646935875746612,"Phone","Desktop",57,54.6947772489304,0.120246753256182,1,1.00052416899996,46.93,"INT015",1
"MM01855","HH01238","Web-F2F","Web","Face-to-face",0,2024-01-19,"No response",NA,NA,19768,"Complete","Complete",0.380534394116225,"Phone","Mobile",34,80.7614871621327,0.149939468210467,0,1.00229671011077,38.64,"INT023",0
"MM01856","HH00059","Web only","Web","Web",1,2024-01-14,"No response",NA,NA,NA,NA,"No response",0.639303959477784,"No preference","Mobile",17,72.5091181068351,0.0360695773580473,0,1.027029916887,4.54,NA,0
