"household_id","ea_id","country","stratum","urban_rural","province_code","district_code","interview_date","household_size","dwelling_type","tenure_status","wall_material","roof_material","water_source","electricity","toilet_type","cooking_fuel","n_rooms","n_bedrooms","has_radio","has_tv","has_fridge","has_bicycle","has_motorcycle","has_car","has_computer","has_internet","monthly_income","monthly_expenditure","receives_grants","agricultural_hh","livestock_owned","interview_mode","interview_duration_min","respondent_age","respondent_gender","interview_language","interview_result","psu_weight","hh_weight","final_weight","quality_check","data_entry_date"
"HH00246_012","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-05-01,6,"House","Owned","Mud","Iron","Borehole","Grid","Other","Gas",2,2,0,1,1,0,0,0,0,0,3241,2786,0,1,0,"Face-to-face",38,45,"Female","English","Complete",3380.14649681529,3682.79474076738,3838.56249415332,0,2024-03-06
"HH00246_013","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-01-12,2,"Flat","Owned","Mud","Concrete","Well","Grid","VIP","Gas",2,2,0,0,0,0,1,0,0,1,324,267,0,1,1,"Face-to-face",56,28,"Female","French","Complete",3380.14649681529,3525.20440812474,3674.30670937473,0,2024-06-15
"HH00246_014","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-04-24,5,"Shack","Owned","Brick","Thatch","River","None","Pit","Paraffin",3,2,0,0,1,1,0,0,0,0,1010,896,0,1,0,"Face-to-face",65,45,"Female","Portuguese","Complete",3380.14649681529,3450.05122384252,3595.97484056093,0,2024-04-20
"HH00246_015","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-02-24,5,"House","Owned","Iron","Tile","Borehole","Grid","Pit","Wood",4,2,1,1,0,0,0,0,1,1,3092,2898,0,0,0,"Face-to-face",69,41,"Male","English","Refused",3380.14649681529,3723.2611711417,0,0,2024-03-04
"HH00246_016","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-03-04,4,"Flat","Owned","Mud","Tile","River","None","Flush","Wood",4,1,0,1,0,1,0,0,1,0,239,210,0,0,1,"Face-to-face",58,36,"Female","English","Complete",3380.14649681529,2923.59451565373,3047.25108127051,0,2024-04-17
"HH00246_017","EA01170","DRC","DRC_Urban","Urban","P2","D5",2023-12-25,3,"Shack","Owned","Brick","Thatch","Well","Grid","Pit","Wood",6,2,1,1,0,1,0,0,0,0,345,222,0,0,0,"Telephone",57,21,"Male","English","Complete",3380.14649681529,2901.98898170446,3024.73171809075,0,2024-06-23
"HH00246_018","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-06-24,2,"House","Free","Brick","Iron","Well","Solar","Flush","Electricity",4,NA,1,1,0,0,0,1,0,0,4784,2913,0,0,0,"Face-to-face",50,53,"Female","English","Complete",3380.14649681529,2885.25546699406,3007.29044142885,0,2024-06-14
"HH00246_019","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-06-05,5,"House","Rented","Wood","Iron","Borehole","None","None","Electricity",3,2,1,0,1,1,0,1,0,1,1442,990,0,1,0,"Face-to-face",39,64,"Male","Portuguese","Complete",3380.14649681529,2999.86482930946,3126.74732964279,0,2024-05-07
"HH00246_020","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-02-24,5,"House","Free","Mud","Tile","River","Grid","Pit","Wood",4,1,1,0,0,0,1,1,1,0,661,546,1,1,0,"Face-to-face",39,43,"Male","English","Complete",3380.14649681529,3839.09550094943,4001.474162621,0,2024-07-07
"HH00247_001","EA04254","Lesotho","Lesotho_Rural","Rural","P6","D8",2024-06-21,4,"Shack","Rented","Mud","Iron","Piped","None","Pit","Wood",4,4,1,0,0,0,1,0,0,1,1111,909,0,1,1,"Face-to-face",46,47,"Female","Portuguese","Complete",11055.8958333333,9157.18229887335,9544.49514535137,1,2024-07-10
"HH00247_002","EA04254","Lesotho","Lesotho_Rural","Rural","P6","D8",2024-04-27,6,"House","Rented","Brick","Iron","Piped","None","Pit","Electricity",3,2,1,0,0,0,0,0,0,1,NA,482,0,1,1,"Face-to-face",58,64,"Female","English","Complete",11055.8958333333,9908.15243051708,10327.2283641341,0,2024-03-30
"HH00247_003","EA04254","Lesotho","Lesotho_Rural","Rural","P6","D8",2024-04-25,5,"House","Owned","Mud","Thatch","Borehole","None","None","Gas",3,3,1,1,0,1,0,0,1,1,419,330,0,1,1,"Telephone",30,46,"Male","French","Complete",11055.8958333333,11785.7498503958,12284.2407806241,0,2024-03-30
"HH00247_004","EA04254","Lesotho","Lesotho_Rural","Rural","P6","D8",2023-12-24,6,"House","Owned","Mud","Iron","Piped","None","None","Charcoal",5,2,1,1,0,0,0,0,0,0,566,498,0,1,0,"Face-to-face",46,33,"Male","English","Complete",11055.8958333333,11345.633489464,11825.5092261785,0,2024-06-05
"HH00247_005","EA04254","Lesotho","Lesotho_Rural","Rural","P6","D8",2024-05-27,4,"Flat","Owned","Mud","Thatch","Other","Grid","None","Electricity",2,2,1,1,0,1,0,1,0,0,4286,NA,0,1,1,"Face-to-face",50,69,"Female","Portuguese","Complete",11055.8958333333,10800.2393942348,11257.0471027523,0,2024-02-08
"HH00247_006","EA04254","Lesotho","Lesotho_Rural","Rural","P6","D8",2024-03-28,4,"Shack","Free","Mud","Tile","Well","None","Flush","Electricity",2,3,1,0,1,0,0,0,0,1,3086,2513,1,1,1,"Face-to-face",23,51,"Female","English","Partial",11055.8958333333,11960.2562250361,12466.1280895392,1,2024-03-02
"HH00247_007","EA04254","Lesotho","Lesotho_Rural","Rural","P6","D8",2024-05-29,8,"House","Owned","Iron","Tile","Piped","None","None","Gas",2,1,0,0,1,0,0,1,0,0,1532,1268,0,1,0,"Face-to-face",31,39,"Male","English","Complete",11055.8958333333,12169.419223966,12684.1378618376,0,2024-02-01
"HH00248_001","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-01-25,6,"House","Owned","Brick","Iron","Piped","Grid","Flush","Gas",6,2,1,0,1,0,1,0,0,0,501,365,0,0,0,"Face-to-face",44,49,"Female","Local","Complete",2931.95027624309,2668.39867669725,2781.26146060589,0,2024-03-23
"HH00248_002","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-05-01,2,"Other","Rented","Iron","Iron","Borehole","None","Pit","Other",5,2,1,0,1,1,1,0,0,0,7368,5079,0,0,0,"Face-to-face",59,33,"Female","Portuguese","Complete",2931.95027624309,2719.75325143783,2834.7881321633,0,2024-06-12
"HH00248_003","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-01-07,6,"House","Rented","Iron","Tile","Borehole","Grid","Flush","Gas",6,3,1,1,0,0,0,0,1,0,843,770,0,1,0,"Face-to-face",23,66,"Female","French","Complete",2931.95027624309,3291.64747440474,3430.87123465147,0,2024-01-16
"HH00248_004","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-07-04,6,"Traditional","Other","Mud","Tile","Borehole","None","Pit","Wood",3,3,0,1,1,1,0,1,1,0,1119,746,0,1,1,"Face-to-face",37,34,"Female","English","Complete",2931.95027624309,3090.70010011804,3221.42457565173,0,2024-03-11
"HH00248_005","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-06-12,4,"Shack","Rented","Mud","Thatch","Borehole","Grid","VIP","Charcoal",2,3,0,1,0,0,0,0,1,1,1828,1718,1,0,0,"Face-to-face",38,31,"Female","English","Complete",2931.95027624309,2824.14439693916,2943.59461312389,0,2024-06-25
"HH00248_006","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-03-06,5,"Shack","Owned","Other","Iron","Borehole","Grid","Flush","Gas",3,3,1,0,1,0,0,0,0,0,611,507,0,1,0,"Face-to-face",31,56,"Female","Portuguese","Complete",2931.95027624309,2440.44810944769,2543.66947963581,0,2024-07-12
"HH00248_007","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-03-28,5,"Shack","Free","Brick","Tile","Piped","Grid","Flush","Paraffin",3,NA,1,0,0,1,0,1,1,0,960,761,0,1,1,"Telephone",75,54,"Female","English","Complete",2931.95027624309,3430.24692794404,3575.33290072717,0,2024-06-18
"HH00248_008","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-05-05,2,"House","Owned","Mud","Iron","River","Grid","Pit","Charcoal",4,3,1,0,0,1,0,0,0,0,3967,2866,1,1,1,"Face-to-face",70,25,"Male","Local","Complete",2931.95027624309,2438.08771026201,2541.20924483502,0,2024-02-27
"HH00248_009","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-07-10,2,"House","Rented","Iron","Tile","River","Grid","Pit","Wood",2,3,0,0,1,0,0,1,0,0,175,143,1,1,0,"Face-to-face",23,50,"Female","English","Complete",2931.95027624309,2615.80142724994,2726.43955408227,0,2024-01-24
"HH00248_010","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-05-13,7,"Shack","Owned","Iron","Iron","Well","Grid","VIP","Electricity",3,2,1,1,0,0,0,0,0,0,971,643,0,0,0,"Face-to-face",48,34,"Male","English","Partial",2931.95027624309,2952.49641031607,3077.37541256508,0,2024-02-06
"HH00248_011","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-03-11,6,"Other","Owned","Iron","Iron","Borehole","Grid","Flush","Electricity",3,2,0,1,0,0,0,0,0,0,1387,882,1,1,0,"Web",52,45,"Female","English","Complete",2931.95027624309,3456.78478169866,3602.99320146839,0,2024-02-21
"HH00248_012","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-03-31,3,"Shack","Owned","Wood","Iron","Well","None","None","Wood",3,0,0,0,1,0,0,0,0,0,2959,2565,0,1,1,"Face-to-face",58,39,"Female","Portuguese","Complete",2931.95027624309,3147.73489385237,3280.8717171573,0,2024-04-10
"HH00248_013","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-04-14,5,"Traditional","Rented","Iron","Concrete","Borehole","None","Pit","Gas",2,1,0,1,1,1,1,0,0,1,1991,1319,1,0,0,"Face-to-face",44,19,"Female","English","Complete",2931.95027624309,3248.59741722246,3386.00032912915,0,2024-05-14
"HH00248_014","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2023-12-18,4,"Shack","Free","Wood","Iron","Borehole","None","Other","Gas",5,3,1,1,1,0,1,0,0,0,1063,878,1,0,0,"Face-to-face",52,53,"Female","Portuguese","Complete",2931.95027624309,3469.2128675749,3615.94694656599,0,2024-07-19
"HH00248_015","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-06-10,3,"House","Other","Mud","Tile","Well","Grid","Flush","Charcoal",4,NA,1,0,0,0,0,0,0,1,773,513,0,1,1,"Face-to-face",49,38,"Male","Local","Complete",2931.95027624309,2902.42941786274,3025.19078296872,0,2024-07-23
"HH00248_016","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-04-14,4,"Flat","Owned","Brick","Iron","Piped","Grid","Pit","Charcoal",2,2,1,1,0,0,0,1,0,0,3512,3038,0,0,0,"Face-to-face",36,31,"Female","English","Complete",2931.95027624309,2515.07829402148,2621.45622790758,0,2024-07-10
"HH00248_017","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-05-22,6,"Traditional","Other","Brick","Tile","Borehole","None","Pit","Electricity",4,2,0,0,0,1,0,0,1,0,697,620,1,0,1,"Face-to-face",41,29,"Male","French","Complete",2931.95027624309,2439.69167335027,2542.88104926236,0,2024-02-26
"HH00248_018","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-03-15,3,"Traditional","Owned","Brick","Thatch","Well","Grid","Flush","Charcoal",2,3,1,1,0,0,0,0,1,0,NA,3574,0,1,0,"Face-to-face",36,60,"Female","Local","Refused",2931.95027624309,2603.65079950456,0,0,2024-01-18
"HH00248_019","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-06-21,7,"Traditional","Rented","Mud","Iron","Piped","Generator","None","Electricity",3,2,0,1,0,0,0,0,0,0,1379,1171,1,1,0,"Face-to-face",42,50,"Female","English","Complete",2931.95027624309,3350.06336608498,3491.75788912181,0,2024-05-03
"HH00248_020","EA00129","Eswatini","Eswatini_Urban","Urban","P8","D10",2024-07-10,3,"House","Owned","Brick","Thatch","Well","Grid","Pit","Charcoal",3,2,0,1,0,0,0,0,0,0,2132,1766,1,1,0,"Face-to-face",68,66,"Male","Local","Complete",2931.95027624309,2541.45749303852,2648.95116343894,0,2024-04-30
"HH00249_001","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-02-24,3,"Traditional","Owned","Mud","Iron","River","Solar","Flush","Electricity",3,2,0,0,1,1,0,0,0,1,1280,1020,0,1,0,"Face-to-face",55,38,"Female","French","Refused",2666.74874371859,2836.18994937285,0,0,2024-07-10
"HH00249_002","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-03-25,1,"House","Owned","Iron","Iron","River","Grid","Other","Electricity",2,2,1,1,0,0,0,1,0,1,16067,12128,1,0,0,"Face-to-face",35,57,"Male","English","Complete",2666.74874371859,2876.45443487922,2998.11716022154,0,2024-07-04
"HH00249_003","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-04-11,3,"House","Owned","Mud","Iron","Piped","Generator","None","Paraffin",2,3,1,1,0,0,0,0,0,1,27353,21488,1,1,0,"Face-to-face",58,30,"Male","Local","Complete",2666.74874371859,3072.50968346013,3202.46477581192,0,2024-02-28
"HH00249_004","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-06-17,5,"House","Owned","Wood","Tile","Piped","Grid","VIP","Gas",4,3,0,0,1,0,0,0,1,0,16871,14606,0,0,1,"Face-to-face",49,26,"Male","Local","Complete",2666.74874371859,2137.744428767,2228.16262212874,1,2024-07-14
"HH00249_005","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-01-26,7,"Flat","Owned","Iron","Other","Well","None","Flush","Wood",5,2,1,0,1,1,0,0,0,0,5953,NA,0,1,1,"Face-to-face",34,35,"Male","English","Complete",2666.74874371859,2808.49149172819,2927.27965149917,1,2024-03-12
"HH00249_006","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-01-20,6,"Traditional","Rented","Wood","Iron","River","Grid","Flush","Wood",4,1,1,0,1,0,0,0,0,1,3961,2460,0,0,0,"Face-to-face",40,47,"Female","Portuguese","Complete",2666.74874371859,2872.65720908004,2994.15932668464,0,2024-03-30
"HH00249_007","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-04-12,4,"Other","Owned","Mud","Tile","Borehole","Grid","Pit","Gas",4,2,1,1,0,0,0,0,0,0,2462,1723,0,0,1,"Face-to-face",55,67,"Male","Portuguese","Complete",2666.74874371859,2825.8890971218,2945.41310727197,0,2024-02-01
"HH00249_008","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-04-18,5,"Shack","Free","Brick","Iron","River","Grid","VIP","Gas",3,3,1,1,0,0,0,0,0,1,1213,NA,0,1,1,"Face-to-face",37,55,"Female","Local","Complete",2666.74874371859,2848.8755354141,2969.37178162497,0,2024-05-24
"HH00249_009","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-05-17,7,"Shack","Owned","Iron","Other","Well","None","VIP","Gas",3,2,1,0,1,0,0,1,0,1,445,330,0,1,1,"Face-to-face",50,65,"Female","Local","Complete",2666.74874371859,2955.10714567049,3080.09657177136,0,2024-04-05
"HH00249_010","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-01-31,2,"House","Free","Brick","Iron","Piped","Solar","Flush","Charcoal",2,3,0,0,1,1,0,0,0,0,3885,2601,0,1,1,"Face-to-face",41,43,"Male","Local","Complete",2666.74874371859,3052.20657140729,3181.30292185956,0,2024-07-29
"HH00249_011","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-02-04,2,"Flat","Owned","Brick","Thatch","River","Solar","Flush","Other",3,1,0,1,0,0,0,0,0,0,1813,1615,0,0,0,"Face-to-face",51,36,"Female","English","Complete",2666.74874371859,3001.43050214461,3128.3792242897,0,2024-06-21
"HH00249_012","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-04-10,6,"Traditional","Owned","Mud","Thatch","Well","None","Flush","Charcoal",2,2,1,1,0,1,0,0,0,1,667,NA,0,1,1,"Face-to-face",51,42,"Male","French","Not Home",2666.74874371859,2487.40012930804,0,0,2024-02-28
"HH00249_013","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-05-04,5,"House","Owned","Mud","Iron","Well","None","Flush","Wood",5,2,1,1,0,0,0,0,0,1,2456,1868,0,0,0,"Face-to-face",37,41,"Male","English","Complete",2666.74874371859,2799.21054831155,2917.60616062685,0,2024-07-29
"HH00249_014","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-06-05,5,"House","Free","Brick","Iron","Well","Grid","Pit","Wood",3,3,1,0,1,1,0,1,0,0,270,177,0,1,0,"Face-to-face",34,45,"Female","English","Complete",2666.74874371859,3013.07155516976,3140.51264813767,0,2024-06-18
"HH00249_015","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-03-18,6,"Shack","Owned","Brick","Tile","Piped","None","Pit","Wood",6,2,0,0,0,0,0,0,0,0,1841,1673,0,1,1,"Face-to-face",27,34,"Male","English","Partial",2666.74874371859,2143.73158519257,2234.4030117566,1,2024-05-01
"HH00249_016","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-02-04,7,"House","Owned","Brick","Concrete","Other","None","Other","Wood",4,1,1,1,0,1,0,1,1,0,2751,1929,1,0,0,"Face-to-face",47,44,"Male","English","Complete",2666.74874371859,3183.45498304374,3318.10262583109,0,2024-06-30
"HH00249_017","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-02-02,2,"Traditional","Owned","Other","Iron","Well","Grid","Pit","Paraffin",1,2,1,0,1,0,0,0,0,0,1489,1136,0,1,0,"Web",36,44,"Female","French","Complete",2666.74874371859,2438.20290628735,2541.32931319981,0,2024-07-06
"HH00249_018","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-05-07,9,"Shack","Owned","Wood","Iron","Borehole","None","Pit","Wood",4,3,0,0,0,0,0,0,0,0,180,160,0,0,0,"Face-to-face",42,38,"Female","English","Complete",2666.74874371859,2487.25782380582,2592.45906106649,0,2024-01-28
"HH00249_019","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-03-07,4,"House","Owned","Brick","Other","Piped","Grid","VIP","Gas",4,3,1,0,0,0,0,0,1,0,13449,9092,1,1,1,"Face-to-face",54,52,"Female","English","Complete",2666.74874371859,2381.56170574181,2482.29241232907,0,2024-07-05
"HH00249_020","EA02706","Angola","Angola_Urban","Urban","P2","D5",2024-06-07,5,"Shack","Free","Brick","Iron","Borehole","Grid","Pit","Wood",5,3,1,1,0,0,0,0,0,1,253,180,1,1,0,"Telephone",50,50,"Male","English","Complete",2666.74874371859,2478.62494339156,2583.46104371628,1,2024-02-04
"HH00250_001","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-03-24,3,"Traditional","Owned","Iron","Tile","Piped","Solar","Other","Other",4,3,1,1,1,0,0,0,0,0,NA,757,0,0,0,"Face-to-face",40,37,"Male","Local","Complete",4574.85344827586,4060.78368026458,4232.53888124254,0,2024-07-22
"HH00250_002","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-01-27,3,"House","Owned","Wood","Tile","Borehole","Grid","None","Electricity",1,3,1,0,1,0,0,0,0,1,256,204,0,1,0,"Face-to-face",50,31,"Male","English","Complete",4574.85344827586,4663.92180745173,4861.18738238926,0,2024-07-14
"HH00250_003","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-03-15,6,"Traditional","Other","Brick","Tile","Piped","None","Flush","Wood",3,2,1,0,1,1,0,0,0,1,NA,1502,1,1,0,"Face-to-face",38,47,"Male","Local","Complete",4574.85344827586,4343.58493434514,4527.30151767092,0,2024-05-23
"HH00250_004","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-03-01,4,"House","Rented","Brick","Tile","River","None","None","Charcoal",4,2,1,1,0,0,0,0,0,0,2256,1650,0,0,1,"Face-to-face",39,42,"Male","Local","Complete",4574.85344827586,4324.65403427223,4507.56991487589,0,2024-05-08
"HH00250_005","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-04-08,5,"Shack","Owned","Wood","Thatch","Well","Grid","Flush","Electricity",2,1,1,1,1,0,0,0,0,0,3897,2613,0,0,0,"Face-to-face",23,43,"Male","Portuguese","Complete",4574.85344827586,4160.40971886341,4336.37870999358,0,2024-05-08
"HH00250_006","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-03-31,3,"Flat","Owned","Mud","Concrete","Well","Grid","Pit","Electricity",1,3,1,1,0,1,0,0,0,0,1609,1457,0,0,0,"Face-to-face",47,69,"Male","Portuguese","Complete",4574.85344827586,4720.40277446328,4920.05727247684,0,2024-02-20
"HH00250_007","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-01-11,6,"Shack","Free","Mud","Tile","Piped","Grid","VIP","Wood",4,4,0,0,0,1,0,0,0,0,8752,6376,0,1,1,"Face-to-face",72,45,"Female","English","Complete",4574.85344827586,4653.46410877705,4850.28736413317,0,2024-05-16
"HH00250_008","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-02-02,4,"House","Free","Iron","Iron","Piped","None","Flush","Electricity",3,3,1,0,1,0,0,0,0,0,6559,5765,0,1,1,"Face-to-face",53,59,"Female","Local","Complete",4574.85344827586,3722.199160419,3879.63356599563,0,2024-04-12
"HH00250_009","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-04-13,2,"House","Rented","Other","Thatch","Other","Generator","None","Paraffin",3,1,1,1,1,0,0,0,1,0,216,205,0,1,0,"Face-to-face",47,28,"Male","English","Complete",4574.85344827586,3841.36657516575,4003.84129435705,0,2024-02-04
"HH00250_010","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-04-12,5,"Flat","Owned","Wood","Iron","Well","None","VIP","Wood",4,2,1,0,1,1,0,0,1,0,1148,1053,0,0,0,"Telephone",24,52,"Male","Local","Complete",4574.85344827586,4171.45389627361,4347.89001273231,0,2024-01-25
"HH00250_011","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2023-12-29,1,"Other","Owned","Brick","Concrete","Piped","None","Flush","Electricity",2,1,1,0,0,1,0,0,0,0,4147,3545,0,0,0,"Face-to-face",25,49,"Female","English","Complete",4574.85344827586,3973.03732426588,4141.08119900825,0,2024-06-13
"HH00250_012","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-05-15,6,"House","Owned","Iron","Tile","Borehole","Grid","None","Electricity",2,3,1,0,1,1,1,0,0,0,1413,1304,0,0,1,"Face-to-face",51,64,"Female","English","Complete",4574.85344827586,5323.60671826208,5548.77437401938,0,2024-03-26
"HH00250_013","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-01-12,4,"Shack","Free","Brick","Iron","River","Grid","Pit","Gas",3,2,0,1,1,1,0,0,0,0,7570,4819,0,0,0,"Face-to-face",42,44,"Male","English","Complete",4574.85344827586,4086.87962656964,4259.73858358467,0,2024-05-08
"HH00250_014","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-01-25,3,"Flat","Rented","Iron","Iron","Piped","None","Flush","Wood",3,2,1,1,1,0,1,0,1,0,NA,511,0,0,1,"Telephone",47,63,"Female","English","Complete",4574.85344827586,4319.00552420142,4501.68249501357,0,2024-06-30
"HH00250_015","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-05-25,5,"House","Owned","Brick","Iron","Piped","Grid","Pit","Electricity",2,2,0,1,0,0,0,0,0,0,9955,6738,0,0,0,"Face-to-face",55,22,"Female","Local","Complete",4574.85344827586,4114.25156002538,4288.26824232253,0,2024-04-10
"HH00250_016","EA04531","Botswana","Botswana_Rural","Rural","P8","D5",2024-07-07,2,"Shack","Rented","Wood","Iron","Piped","None","Pit","Charcoal",3,2,0,0,0,1,0,1,0,0,1603,1042,1,0,1,"Face-to-face",44,30,"Male","English","Complete",4574.85344827586,3764.96538438909,3924.20863327564,0,2024-07-18
