"person_id","household_id","ea_id","member_number","relationship","age","gender","marital_status","education_level","employment_status","occupation_code","industry_code","hours_worked_week","income_monthly","chronic_illness","disability","school_attendance","literacy","birth_certificate","id_document","mobile_phone","migrant_status"
"HH00203_007_01","HH00203_007","EA04731",1,"Head",65,"Male","Married","Secondary incomplete","Employed",NA,NA,39,72,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_007_02","HH00203_007","EA04731",2,"Child",22,"Male","Divorced","Secondary complete","Student",NA,NA,NA,NA,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_007_03","HH00203_007","EA04731",3,"Non-relative",3,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00203_007_04","HH00203_007","EA04731",4,"Child",10,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,0,0,0,"Non-migrant"
"HH00203_007_05","HH00203_007","EA04731",5,"Non-relative",47,"Male","Married","Primary complete","Employed",NA,NA,33,705,1,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00203_007_06","HH00203_007","EA04731",6,"Child",26,"Female","Divorced","Secondary incomplete","Student",NA,NA,NA,NA,1,1,"Not attending",1,1,1,1,"Internal"
"HH00203_007_07","HH00203_007","EA04731",7,"Grandchild",37,"Male","Married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_007_08","HH00203_007","EA04731",8,"Sibling",31,"Male","Never married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Internal"
"HH00203_008_01","HH00203_008","EA04731",1,"Head",21,"Female","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00203_008_02","HH00203_008","EA04731",2,"Spouse",16,"Male","Married",NA,"Student",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Internal"
"HH00203_008_03","HH00203_008","EA04731",3,"Other relative",36,"Male","Married","Secondary incomplete","Employed",NA,NA,36,360,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_008_04","HH00203_008","EA04731",4,"Grandchild",27,"Female","Married","Primary complete","Unemployed",NA,NA,NA,NA,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_008_05","HH00203_008","EA04731",5,"Other relative",36,"Male","Widowed","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00203_008_06","HH00203_008","EA04731",6,"Grandchild",17,"Female","Never married","None","Unemployed",NA,NA,NA,NA,0,0,"Attending",0,1,1,0,"Non-migrant"
"HH00203_008_07","HH00203_008","EA04731",7,"Child",5,"Male","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Internal"
"HH00203_009_01","HH00203_009","EA04731",1,"Head",41,"Female","Married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_009_02","HH00203_009","EA04731",2,"Spouse",46,"Male","Married","Primary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_009_03","HH00203_009","EA04731",3,"Child",16,"Female","Married","Primary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_009_04","HH00203_009","EA04731",4,"Grandchild",16,"Female","Widowed","None","Student",NA,NA,NA,NA,0,0,"Not attending",0,0,1,1,"Non-migrant"
"HH00203_009_05","HH00203_009","EA04731",5,"Child",10,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,1,0,"Attending",1,0,0,0,"Internal"
"HH00203_010_01","HH00203_010","EA04731",1,"Head",50,"Male","Divorced","Secondary complete","Employed",NA,NA,27,359,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_010_02","HH00203_010","EA04731",2,"Sibling",19,"Male","Married","Primary complete","Homemaker",NA,NA,NA,NA,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00203_010_03","HH00203_010","EA04731",3,"Other relative",40,"Female","Married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_010_04","HH00203_010","EA04731",4,"Child",20,"Male","Widowed","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,1,0,"Internal"
"HH00203_010_05","HH00203_010","EA04731",5,"Child",22,"Female","Divorced","Primary incomplete","Employed",NA,NA,58,3618,0,0,"Not attending",1,0,0,1,"Non-migrant"
"HH00203_010_06","HH00203_010","EA04731",6,"Grandchild",32,"Male","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_010_07","HH00203_010","EA04731",7,"Child",5,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Internal"
"HH00203_010_08","HH00203_010","EA04731",8,"Grandchild",8,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,1,"Attending",1,1,0,0,"Non-migrant"
"HH00203_010_09","HH00203_010","EA04731",9,"Grandchild",26,"Female","Never married","Secondary incomplete","Employed",NA,NA,39,349,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_011_01","HH00203_011","EA04731",1,"Head",23,"Female","Married","Secondary incomplete","Employed",NA,NA,55,2558,0,1,"Attending",1,1,1,0,"Non-migrant"
"HH00203_011_02","HH00203_011","EA04731",2,"Spouse",29,"Male","Never married","Secondary complete","Employed",NA,NA,44,212,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00203_011_03","HH00203_011","EA04731",3,"Grandchild",58,"Male","Never married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_011_04","HH00203_011","EA04731",4,"Grandchild",32,"Female","Married","None","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_012_01","HH00203_012","EA04731",1,"Head",32,"Male","Never married","Tertiary","Employed",NA,NA,49,218,0,0,"Not attending",1,1,1,1,"International"
"HH00203_012_02","HH00203_012","EA04731",2,"Spouse",36,"Female","Never married","Secondary incomplete","Employed",NA,NA,49,1806,0,0,"Not attending",1,0,0,1,"Non-migrant"
"HH00203_012_03","HH00203_012","EA04731",3,"Parent",65,"Female","Never married","Secondary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00203_012_04","HH00203_012","EA04731",4,"Other relative",35,"Female","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,1,"Not attending",1,1,1,0,"Non-migrant"
"HH00203_012_05","HH00203_012","EA04731",5,"Child",8,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Internal"
"HH00203_012_06","HH00203_012","EA04731",6,"Sibling",34,"Male","Divorced","Primary incomplete","Employed",NA,NA,48,2886,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_013_01","HH00203_013","EA04731",1,"Head",66,"Male","Married","Tertiary","Retired",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00203_013_02","HH00203_013","EA04731",2,"Spouse",61,"Female","Never married","Primary complete","Employed",NA,NA,45,1792,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_013_03","HH00203_013","EA04731",3,"Other relative",61,"Male","Widowed","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_013_04","HH00203_013","EA04731",4,"Sibling",46,"Female","Never married","Primary incomplete","Employed",NA,NA,28,1050,0,0,"Not attending",0,1,1,0,"Non-migrant"
"HH00203_013_05","HH00203_013","EA04731",5,"Other relative",44,"Female","Married","None","Employed",NA,NA,40,475,1,0,"Not attending",0,1,1,0,"Non-migrant"
"HH00203_014_01","HH00203_014","EA04731",1,"Head",39,"Female","Never married","None","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00203_014_02","HH00203_014","EA04731",2,"Grandchild",52,"Female","Widowed","Secondary complete","Employed",NA,NA,32,1989,0,0,"Not attending",1,0,1,0,"Non-migrant"
"HH00203_015_01","HH00203_015","EA04731",1,"Head",35,"Female","Married","Primary complete","Employed",NA,NA,37,1453,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_015_02","HH00203_015","EA04731",2,"Spouse",32,"Male","Never married","Primary complete","Employed",NA,NA,39,859,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00203_015_03","HH00203_015","EA04731",3,"Child",16,"Female","Married","Primary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Attending",0,0,0,1,"Non-migrant"
"HH00203_015_04","HH00203_015","EA04731",4,"Child",0,"Female","Never married","None","Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00203_015_05","HH00203_015","EA04731",5,"Other relative",29,"Female","Never married","Tertiary","Employed",NA,NA,52,360,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_015_06","HH00203_015","EA04731",6,"Child",7,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,1,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00203_015_07","HH00203_015","EA04731",7,"Child",6,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",0,1,0,0,"Internal"
"HH00203_016_01","HH00203_016","EA04731",1,"Head",43,"Male","Widowed","Tertiary","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_016_02","HH00203_016","EA04731",2,"Spouse",41,"Female","Divorced","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_016_03","HH00203_016","EA04731",3,"Child",2,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00203_016_04","HH00203_016","EA04731",4,"Child",21,"Female","Married","Tertiary","Student",NA,NA,NA,NA,0,0,"Attending",1,0,1,1,"Non-migrant"
"HH00203_016_05","HH00203_016","EA04731",5,"Sibling",1,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,1,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00203_016_06","HH00203_016","EA04731",6,"Sibling",19,"Male","Married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00203_016_07","HH00203_016","EA04731",7,"Other relative",9,"Male","Never married",NA,"Not applicable",NA,NA,NA,NA,1,0,"Attending",1,0,0,0,"Non-migrant"
"HH00203_016_08","HH00203_016","EA04731",8,"Child",5,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00203_017_01","HH00203_017","EA04731",1,"Head",32,"Female","Married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00203_017_02","HH00203_017","EA04731",2,"Spouse",38,"Male","Never married","Secondary incomplete","Employed",NA,NA,31,220,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_017_03","HH00203_017","EA04731",3,"Other relative",19,"Male","Married","Secondary complete","Employed",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00203_018_01","HH00203_018","EA04731",1,"Head",56,"Male","Married","Primary incomplete","Employed",NA,NA,29,396,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_018_02","HH00203_018","EA04731",2,"Spouse",57,"Female","Married","Primary incomplete","Employed",NA,NA,41,367,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00203_018_03","HH00203_018","EA04731",3,"Child",28,"Female","Married","None","Employed",NA,NA,28,807,0,0,"Not attending",0,0,1,1,"Internal"
"HH00203_018_04","HH00203_018","EA04731",4,"Grandchild",8,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,0,0,0,"Non-migrant"
"HH00203_019_01","HH00203_019","EA04731",1,"Head",40,"Female","Never married","Secondary incomplete","Employed",NA,NA,42,495,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00203_019_02","HH00203_019","EA04731",2,"Sibling",25,"Male","Never married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00203_019_03","HH00203_019","EA04731",3,"Parent",71,"Male","Never married","Primary incomplete","Employed",NA,NA,22,189,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_019_04","HH00203_019","EA04731",4,"Child",20,"Female","Widowed","Tertiary","Unemployed",NA,NA,NA,NA,0,1,"Attending",1,1,0,1,"Non-migrant"
"HH00203_020_01","HH00203_020","EA04731",1,"Head",41,"Female","Never married","Secondary complete","Employed",NA,NA,50,2055,1,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00203_020_02","HH00203_020","EA04731",2,"Child",10,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,1,"Attending",0,1,0,0,"Non-migrant"
"HH00203_020_03","HH00203_020","EA04731",3,"Parent",65,"Male","Married","Secondary incomplete","Employed",NA,NA,48,1681,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00203_020_04","HH00203_020","EA04731",4,"Grandchild",39,"Female","Divorced","None","Employed",NA,NA,31,1599,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00203_020_05","HH00203_020","EA04731",5,"Grandchild",19,"Female","Married","Secondary incomplete","Student",NA,NA,NA,NA,1,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00203_020_06","HH00203_020","EA04731",6,"Child",9,"Male","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Internal"
"HH00203_020_07","HH00203_020","EA04731",7,"Sibling",37,"Male","Widowed","None","Employed",NA,NA,41,3054,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00204_001_01","HH00204_001","EA02293",1,"Head",23,"Female","Married","Primary complete","Employed",NA,NA,37,7262,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00204_001_02","HH00204_001","EA02293",2,"Spouse",28,"Male","Married","Secondary complete","Employed",NA,NA,39,650,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00204_001_03","HH00204_001","EA02293",3,"Child",8,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",0,1,0,0,"Non-migrant"
"HH00204_001_04","HH00204_001","EA02293",4,"Grandchild",33,"Female","Widowed","None","Employed",NA,NA,44,849,0,0,"Not attending",0,1,0,1,"Non-migrant"
"HH00204_002_01","HH00204_002","EA02293",1,"Head",36,"Male","Married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"International"
"HH00204_002_02","HH00204_002","EA02293",2,"Spouse",23,"Female","Separated","Secondary incomplete","Employed",NA,NA,54,2420,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00204_002_03","HH00204_002","EA02293",3,"Child",18,"Female","Never married","Secondary incomplete","Employed",NA,NA,38,267,1,0,"Attending",1,1,1,1,"Non-migrant"
"HH00204_003_01","HH00204_003","EA02293",1,"Head",45,"Male","Never married","Secondary complete","Employed",NA,NA,41,613,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00204_003_02","HH00204_003","EA02293",2,"Other relative",3,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00204_003_03","HH00204_003","EA02293",3,"Non-relative",31,"Male","Never married","Secondary complete","Unemployed",NA,NA,NA,NA,1,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00204_004_01","HH00204_004","EA02293",1,"Head",61,"Female","Divorced","Secondary complete","Employed",NA,NA,39,1720,0,1,"Not attending",1,1,1,0,"Non-migrant"
"HH00204_004_02","HH00204_004","EA02293",2,"Grandchild",16,"Female","Married","None","Unemployed",NA,NA,NA,NA,0,0,"Attending",0,1,1,0,"Non-migrant"
"HH00204_004_03","HH00204_004","EA02293",3,"Sibling",36,"Female","Married","Primary complete","Employed",NA,NA,39,1992,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00204_004_04","HH00204_004","EA02293",4,"Parent",98,"Female","Married","Secondary incomplete","Retired",NA,NA,NA,NA,1,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00204_004_05","HH00204_004","EA02293",5,"Child",28,"Male","Widowed","Tertiary","Employed",NA,NA,28,1239,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00204_004_06","HH00204_004","EA02293",6,"Parent",90,"Female","Divorced","Secondary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00204_004_07","HH00204_004","EA02293",7,"Child",5,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,1,0,"Attending",0,1,0,0,"Non-migrant"
"HH00204_005_01","HH00204_005","EA02293",1,"Head",18,"Male","Married","Tertiary","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00204_005_02","HH00204_005","EA02293",2,"Spouse",18,"Female","Married","None","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00204_005_03","HH00204_005","EA02293",3,"Child",1,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Internal"
"HH00204_006_01","HH00204_006","EA02293",1,"Head",67,"Female","Married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Internal"
"HH00204_006_02","HH00204_006","EA02293",2,"Spouse",66,"Male","Widowed","Primary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00204_006_03","HH00204_006","EA02293",3,"Non-relative",21,"Male","Never married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00204_007_01","HH00204_007","EA02293",1,"Head",75,"Male","Never married","Tertiary","Retired",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00204_007_02","HH00204_007","EA02293",2,"Spouse",67,"Female","Married","Primary incomplete","Retired",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00204_007_03","HH00204_007","EA02293",3,"Child",12,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,0,0,1,"Non-migrant"
"HH00204_007_04","HH00204_007","EA02293",4,"Child",14,"Male","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00204_007_05","HH00204_007","EA02293",5,"Other relative",68,"Male","Married","Primary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00204_007_06","HH00204_007","EA02293",6,"Child",27,"Female","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00204_008_01","HH00204_008","EA02293",1,"Head",42,"Male","Married","Secondary complete","Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"International"
"HH00204_008_02","HH00204_008","EA02293",2,"Child",2,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00204_008_03","HH00204_008","EA02293",3,"Grandchild",55,"Female","Married","Secondary incomplete","Employed",NA,NA,24,468,1,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00204_008_04","HH00204_008","EA02293",4,"Non-relative",26,"Male","Married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Internal"
"HH00204_008_05","HH00204_008","EA02293",5,"Grandchild",42,"Male","Married","Primary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00204_008_06","HH00204_008","EA02293",6,"Child",22,"Female","Married","Tertiary","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00204_009_01","HH00204_009","EA02293",1,"Head",64,"Female","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,0,0,0,"Internal"
"HH00204_009_02","HH00204_009","EA02293",2,"Spouse",53,"Male","Never married","Tertiary","Employed",NA,NA,62,98,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00204_009_03","HH00204_009","EA02293",3,"Non-relative",33,"Male","Never married","Secondary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00204_009_04","HH00204_009","EA02293",4,"Parent",101,"Male","Married","Primary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00204_009_05","HH00204_009","EA02293",5,"Child",2,"Female","Never married","None","Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00204_010_01","HH00204_010","EA02293",1,"Head",46,"Female","Separated","Secondary incomplete","Employed",NA,NA,41,1136,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00204_010_02","HH00204_010","EA02293",2,"Spouse",48,"Male","Married","Primary complete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"International"
"HH00204_010_03","HH00204_010","EA02293",3,"Other relative",34,"Female","Divorced","Secondary incomplete","Employed",NA,NA,42,376,1,0,"Not attending",1,0,1,0,"Non-migrant"
"HH00204_010_04","HH00204_010","EA02293",4,"Sibling",5,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,1,0,"Attending",0,1,0,0,"Non-migrant"
"HH00204_010_05","HH00204_010","EA02293",5,"Grandchild",23,"Female","Widowed","Primary complete","Employed",NA,NA,42,346,0,0,"Attending",1,1,1,1,"Internal"
