"area_id","district_code","area_name","area_type","total_population","sample_size","direct_estimate_poverty","direct_estimate_se","auxiliary_mean_income","auxiliary_unemployment","auxiliary_education_years","auxiliary_asset_index","auxiliary_dependency_ratio","auxiliary_urbanization","satellite_nightlights","satellite_vegetation","distance_to_road_km","distance_to_market_km","climate_rainfall_mm","climate_temperature_c","model_based_estimate","model_based_mse","fh_estimate","fh_mse","synthetic_estimate","composite_estimate","reliability_flag"
"SA0464","D006","Area 464","Urban formal",2661,57,0.473695994756306,0.0029542087144729,1065.80757301999,0.204512332982356,9.59118194475594,0.0215030427372357,0.901573356464736,0.281881819943071,1.2620360900653,0.547776511908166,1.3206552873376,0.14072943944484,965.998763588993,20.7767447833616,0.546693109243512,0.00000000706725134343636,0.534887549288748,0.0000000076100207505689,0.534940953294762,0.516530082929016,"Reliable"
"SA0465","D015","Area 465","Rural village",3755,78,0.142343156101838,0.00380455289079541,1341.64928667235,0.0410917293097408,5.61635357460421,-0.514496742459632,1.01416255939423,0.582773887773269,16.0983259668393,0.495691371845179,14.4396618077185,5.44418804347515,1443.63778202273,22.0982265468104,0.649890812401851,0.0000000228987757012054,0.671719821464849,0.0000000209211875977455,0.67248607421452,0.512906821855945,"Reliable"
"SA0466","D016","Area 466","Urban informal",767,68,0.188131655075364,0.00665774881491994,2723.17288301756,0.29731785046613,12.3408642108799,-0.76631100072445,1.03951659335067,0.441125081299917,0.216207013226236,0.676731538167888,3.83003272560841,7.09043757000448,423.726406252551,22.6370360585397,0.548943583351437,0.000000228751261490543,0.534109880312584,0.000000195609003456769,0.535643450221777,0.430316412741418,"Unreliable"
"SA0467","D030","Area 467","Commercial",2365,56,0.396784186093761,0.00119014307279014,760.043995957698,0.0212597241624786,9.1499646516988,0.065842719815595,0.528125030736452,0.286050409470733,49.3333213166769,0.48318480435735,0.659314851095353,27.7884986979847,534.881320685956,23.6234294795152,0.573153225894189,0.000000000223685529753346,0.595221579460772,0.000000000200601964478403,0.595249686937509,0.535690361450669,"Reliable"
"SA0468","D130","Area 468","Urban formal",3800,21,0.304159970930026,0.0100955873975228,511.470450217714,0.436112916746186,5.79259143578892,1.84167789474127,0.232713387683177,0.165740164736754,4.05285756692742,0.515198886083203,0.938253203742021,13.9194183505837,427.67057469174,27.0454693268738,0.902214290087418,0.000000873753729744675,0.879375883338676,0.00000102830609122404,0.88523853481886,0.706811109616081,"Reliable"
"SA0469","D067","Area 469","Industrial",951,39,0.124174210484454,0.00336700235345593,1313.69792771498,0.340647995425455,9.88131175333677,-0.473112118916161,0.841355431814129,0.439009378396924,2.91893569490493,0.492813160776983,0.883818094152957,30.6586738659029,1186.06865798289,18.4823557804701,0.662353551773784,0.0000000121091281824658,0.654658533790434,0.0000000128375341479085,0.655259928210424,0.49551323679864,"Reliable"
"SA0470","D016","Area 470","Urban informal",15989,76,0.3743315436156,0.000436825947095466,589.558079236668,0.0309028820964535,7.10711832393293,-0.380550075588879,0.654500742363862,0.277159450603128,1.08655701392045,0.627982109920727,25.0390803297181,13.7710634428532,785.085346622483,20.6860322097675,0.631518531672247,0.00000000000418437164339311,0.652537910646872,0.00000000000364103976280454,0.652543219294748,0.569076000537491,"Reliable"
"SA0471","D135","Area 471","Urban formal",2187,40,0.628657871024488,0.00532344750488935,206.160253567931,0.103590891082086,10.551982196591,-0.883990424338126,0.810915430425772,0.203497449590117,9.89653616168068,0.503211613892775,1.77856226731481,2.5602609757334,616.168347446896,24.6102797837486,0.491913416966583,0.0000000912444458103876,0.5182216115183,0.0000000800834718198239,0.517908645171703,0.551352489370156,"Reliable"
"SA0472","D035","Area 472","Urban formal",743,59,0.190852958797812,0.00631166683219956,690.891615766336,0.16102276401608,5.02790012899466,1.46505052899726,0.797096773632627,0.62144229657734,3.21293872797851,0.769227644078964,9.05028778086317,0.341735649501267,348.644639324003,19.0043817672692,0.73243164959815,0.000000142827633650379,0.730406062859959,0.00000015807005215078,0.732555488017272,0.568540131641315,"Unreliable"
"SA0473","D116","Area 473","Industrial",3494,16,0.491980361427089,0.00193388971799485,475.113708161437,0.040659340279133,10.2911262776367,0.319487463211777,0.683715338723824,0.227014851136129,195.192338200232,0.403773554056219,0.394616581403209,0.0567639622914423,235.353609569153,21.9317895079078,0.485644193183928,0.00000000144807438321298,0.463133709576669,0.00000000139818431157265,0.463122921132415,0.471787705131795,"Reliable"
"SA0474","D045","Area 474","Rural scattered",4905,55,0.10784646423285,0.0101742626767639,3810.14530048511,0.310388599951382,6.24651978201463,-0.419446222530781,0.769026143882868,0.509992968350249,8.52859766393153,0.665769074058052,17.777275693484,5.00805937685072,964.654861941908,20.4879819992455,0.60599493789458,0.00000114752927546172,0.592293524209374,0.00000106056982502172,0.597308308035649,0.446959406216417,"Use with caution"
"SA0475","D090","Area 475","Industrial",9078,52,0.162825791095897,0.0132609426257924,667.83165997527,0.249707751989265,8.38744638963051,0.00969114186179104,0.391341074966152,0.219825394076587,8.08594607697896,0.625710862776607,1.15315869792778,36.6343527079976,81.6158484191742,21.201474805477,0.791139926359423,0.00000323816291777248,0.790175316709883,0.00000303897254675797,0.801207421186308,0.601970459025687,"Reliable"
"SA0476","D065","Area 476","Industrial",1176,43,0.107532914220962,0.00803469343720536,3149.38907729949,0.0576293009341399,4.76876765270263,0.576872615001851,1.42242980580904,0.371605865411828,1.52425815714692,0.635583672880285,0.513641641009599,4.75341851357371,391.227385369141,24.5914304025322,0.532520794808577,0.000000450183237727132,0.521331630930575,0.000000414078432186465,0.524002962283431,0.397192015917691,"Use with caution"
"SA0477","D062","Area 477","Rural village",4474,99,0.28709486875403,0.00342191198032895,1687.54415061899,0.229071330427178,8.38561648270827,-1.53508513476755,0.655561398920944,0.198973049512072,219.730895945657,0.598881100426991,3.18629056448117,2.73202682845294,1022.71349994157,21.9674918643815,0.568897561934196,0.0000000147628662481586,0.57074764317711,0.0000000136951596147406,0.571079785871432,0.485651810850186,"Reliable"
"SA0478","D133","Area 478","Urban formal",953,58,0.218817242665091,0.00171848936175285,2071.50738699579,0.200766106047787,9.38037631019499,-0.0486638769810516,0.753569471026546,0.378053462569185,3.87286697875065,0.328890297467648,1.03378588333726,12.1124881594898,971.295797415569,19.8232277042778,0.581564802579316,0.00000000085491840912499,0.563812584933748,0.000000000871884897109019,0.563914469154407,0.460313982253151,"Use with caution"
"SA0479","D007","Area 479","Rural village",945,88,0.272818494099556,0.00245555792029012,607.614964482563,0.133669379221697,3.99359139555433,0.0859838461183383,1.23380900080822,0.238966442532897,4.81985843966719,0.880146646496092,1.29354668697097,0.158098528199359,507.047888027308,21.3619562943789,0.698627972143589,0.00000000319044490927346,0.736266621859646,0.00000000363361524911925,0.736546070175746,0.597232183531619,"Use with caution"
"SA0480","D065","Area 480","Urban informal",14276,70,0.223885349348096,0.00980503172816105,1468.78568250772,0.185972514496295,5.00404140765301,-1.39459858763669,0.315620538795034,0.279306905025218,4.5033168615172,0.476406908341532,10.3158035777034,20.8132967154,1123.33983350293,21.8527193686972,0.720973096718934,0.000000914528639558685,0.718162384180887,0.000000915462812720247,0.72291429672749,0.56987927373105,"Use with caution"
"SA0481","D061","Area 481","Urban formal",2166,29,0.252224111286165,0.00874419999069764,1505.27673568258,0.128337300765314,12.0825196569278,2.04963766031256,0.385851111188256,0.659544634313348,2.44516017569648,0.490788707260539,3.22641267127938,3.88842262017291,370.014852673513,20.4659327839344,0.377032506191327,0.00000060429285508522,0.426148992046109,0.000000580192750311447,0.427478839659142,0.373971527818126,"Use with caution"
"SA0482","D143","Area 482","Rural village",2139,68,0.438191466610249,0.0136181267022031,2091.64745582591,0.134655811105005,7.21971569505727,0.05194767459265,1.34269962977903,0.684276340668858,9.8976666367694,0.551872881995238,0.32582372074247,10.5655227969856,640.935259968115,25.3373769764988,0.655603959540067,0.00000345930062704391,0.676214406343792,0.00000337667386885262,0.680628622090971,0.604807524423729,"Reliable"
"SA0483","D089","Area 483","Rural scattered",7179,12,0.204490561661919,0.00291185849769949,1902.64720858108,0.0488440979407671,10.1509737823287,-0.101518879507459,0.829085697017653,0.32294636505185,48.2406821219705,0.887528405777137,0.816541684803445,21.8922698233838,1687.37374276419,14.5207231252509,0.447143590880931,0.00000000715020394960416,0.460529782583365,0.00000000718311777704485,0.460746876188182,0.383718016306931,"Unreliable"
"SA0484","D036","Area 484","Urban formal",644,65,0.333311678623442,0.00851821331333278,272.126135795801,0.505902340302334,7.13702087788499,0.312338001830747,0.562675229262022,0.332664525882997,4.75177775337569,0.410442100040382,0.584380002692342,8.60201058255386,873.028834665029,16.8414919193262,0.746425983151518,0.000000530374444263991,0.788936699645022,0.000000522702027523618,0.792242712886273,0.652249193338548,"Reliable"
"SA0485","D062","Area 485","Commercial",6232,90,0.247315388960827,0.00289648686674867,1306.37817749142,0.191746472483655,10.717978780199,1.29633924006905,0.524599284979206,0.314279327892678,57.5902613011398,0.7881463420847,23.1511780048225,2.10788464886647,599.113224770296,21.0830893371888,0.551668949597171,0.00000000785959577364111,0.53302841826059,0.00000000703269932637103,0.533268121097054,0.447314509470661,"Reliable"
"SA0486","D088","Area 486","Commercial",6148,50,0.17161996492645,0.0087491601014076,2154.95258876334,0.0943621301736721,6.46068113549094,-0.523979844431588,0.912246371613727,0.60972049071586,22.9377400073587,0.535740286320787,31.3890694714805,24.6201916212652,913.959860692342,23.8527053134857,0.589126087978949,0.00000052682453537227,0.602138529996882,0.000000581505311083277,0.605434055005183,0.472982960475752,"Use with caution"
"SA0487","D027","Area 487","Industrial",7753,26,0.467294996524753,0.00124342210598039,1941.91213330781,0.134126385385071,6.39073785502717,-0.104808041267396,1.30181060104151,0.293785445604971,4.36062530362028,0.661749617731239,2.4776055640541,10.5897048018397,871.85514732114,20.291132386036,0.603883477926688,0.000000000246528823045888,0.633180170551289,0.000000000239005115026805,0.63320581803372,0.583414618343328,"Reliable"
"SA0488","D105","Area 488","Industrial",1436,31,0.152797793545167,0.00458321012129463,694.079612216378,0.260043430775358,5.96785231751139,-1.2294997550155,0.485206767679567,0.417197308695914,38.6267126173359,0.447551057710156,1.47378198802471,7.59743832601823,1137.99022192457,29.8405425997258,0.760689733186353,0.000000038481920496007,0.777664808827525,0.0000000440319337827953,0.778977392920783,0.590204704242818,"Reliable"
"SA0489","D092","Area 489","Commercial",26947,86,0.287001009585639,0.00797518403637879,3841.15748018751,0.312893989955138,10.5131961094109,-0.00616781554857737,1.20265091020867,0.335525380830728,3.3612584221026,0.660947093276353,0.475293485287214,1.30283551756293,210.82264645237,28.1476149278518,0.533158720517096,0.000000358688570598117,0.528028353888607,0.000000401984525032802,0.52956137361409,0.455720150597717,"Reliable"
"SA0490","D141","Area 490","Rural scattered",3155,22,0.158859464721179,0.00174515044876216,3660.77625351768,0.273090383867257,12.8246962211443,0.64403403138038,0.57473539284973,0.284548551130683,9.93823056344605,0.596010577060669,3.32143734907731,8.20567037868214,951.862926388152,22.3552064400815,0.325180057748038,0.000000000751849789077879,0.352592575440102,0.000000000927255134152347,0.352651577829358,0.294472642224425,"Reliable"
"SA0491","D109","Area 491","Rural village",2865,66,0.56814906366982,0.0124549445347385,5291.822343384,0.35143885179856,8.62105893674105,0.947373396027067,1.19254324383502,0.390174371300459,0.936664931831172,0.646022351052825,5.97114730139679,2.47584137309283,1213.23675281631,21.0584054972587,0.584101003178885,0.00000207742309714269,0.603758113448023,0.00000236963737072414,0.604310501123664,0.593075398514562,"Use with caution"
"SA0492","D128","Area 492","Urban formal",4922,36,0.370367872667566,0.0000580236066405733,1277.00916525896,0.282092166436609,6.01262498203366,0.0853984393776651,1.31245935454497,0.427331056780058,2.04779671279343,0.640437752942528,1.05520914075896,3.7492914690467,908.556916854862,19.0425483585419,0.804317922739494,1.20504307094667e-15,0.771451341911528,1.13349271903084e-15,0.77145147694586,0.651126301138339,"Unreliable"
"SA0493","D126","Area 493","Industrial",3181,56,0.625067220257824,0.0100673395873601,944.638103551453,0.329674123333982,8.50316675410993,-0.209079293005195,0.636793104201097,0.178779471851208,322.999175929464,0.794881133897691,5.28118593131608,0.118140093259827,1177.27555010953,25.931283883244,0.679015196011104,0.000000941475778540821,0.657117314063501,0.00000101690269197778,0.657442146015241,0.647502285921798,"Use with caution"
"SA0494","D032","Area 494","Rural village",899,90,0.246436352325237,0.000399311761715997,1172.01934772342,0.1788736501808,6.32937695471847,-0.299039729495778,0.616680599938948,0.139613049362751,58.0095706296782,0.340201148811649,4.9177228308351,6.25627977773547,332.047202011424,23.1466188422212,0.687760479925776,0.00000000000271448818225979,0.678480946562928,0.00000000000254238598198315,0.67848783550893,0.548867568291621,"Reliable"
"SA0495","D010","Area 495","Rural village",1390,83,0.236241673345479,0.000399550394000181,629.737310370773,0.120793013976869,9.84909697884039,-0.767950295074228,1.44159861419829,0.543256853796363,10.5440402407485,0.675584927850823,8.16400843630445,6.26417569449808,526.420843949934,19.5207610136498,0.457867515013666,0.00000000000241724244925363,0.482173765444696,0.00000000000254846879395261,0.482177691517337,0.408394137814931,"Use with caution"
"SA0496","D068","Area 496","Urban formal",3353,54,0.412052263719818,0.0135919686757571,512.427244868152,0.23625383141771,12.6394421808763,-1.98345316603568,0.467937030879644,0.119395899757916,22.7859064913532,0.832528512708133,0.550292670868748,5.31014500371782,503.379628093433,19.8268549925489,0.511385005150001,0.0000034081904246104,0.507136039243986,0.00000335103870881724,0.508892632245114,0.478610906586735,"Use with caution"
"SA0497","D060","Area 497","Commercial",1993,61,0.121730049806556,0.000659874298114795,801.901089989871,0.292310188632003,3.87403281307705,1.0291827632565,0.954972797192634,0.226294991065105,9.53849584599897,0.514122203060636,2.68920088652521,7.68486147701403,789.178958695126,19.0156921648287,0.785756370391019,0.000000000021752030206658,0.800971784418622,0.0000000000189594590540613,0.801001360919235,0.597199264035002,"Use with caution"
"SA0498","D021","Area 498","Industrial",11520,35,0.507100531063814,0.00148065062275699,370.248295558361,0.322540584478183,4.37932949968527,0.240851523871201,1.17778198414655,0.10526338430463,1.30928757366701,0.582595006441866,4.94592954204728,1.06738411821425,767.8593094496,21.7627042673856,0.834824477233313,0.000000000394294892673843,0.807307936578185,0.000000000480524099392925,0.807373751836241,0.717245714923874,"Use with caution"
"SA0499","D043","Area 499","Urban informal",736,60,0.260102634581421,0.00225892595278961,3587.33276813686,0.0521395912289147,9.73187253098803,-0.973392557545848,0.875568831730792,0.583325334155606,3.22782072785,0.7579138153652,6.97568603749287,5.26020469143987,-187.035556697595,22.1553763167324,0.366256647770062,0.00000000215189815809774,0.353316372048069,0.00000000260247416711014,0.353363936654958,0.325352250808074,"Reliable"
